"model_version_id","analysis_taxon_id","unit_label","region","outcome","band","band_label","contrast","contrast_type","period","minimum_day","maximum_day","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","n","status","stage","bh_family_id","bh_family_size","p_value_bh_13","significant_nominal_0_05","significant_bh_0_05"
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_2_4","2–<4 km","within_band_2_4_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,0.0652752061859107,0.0360789985852187,-0.00543833163938948,0.135988744011211,1.06745275356524,0.994576429315675,1.14566899788489,0.070415280585129,217199,"completed","s1_anchor","bald_eagle__detection__late_egg__13_bands",13,0.228849661901669,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_2_4","2–<4 km","within_band_2_4_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,0.110155465281689,0.0363373520732721,0.0389355639245239,0.181375366638854,1.11645162643415,1.03970348707932,1.19886510880999,0.00243368929331289,217199,"completed","s1_anchor","bald_eagle__detection__active_0_14__13_bands",13,0.0105459869376892,TRUE,TRUE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_4_6","4–<6 km","within_band_4_6_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,0.0115985472079279,0.0390339544762945,-0.0649065977397853,0.088103692155641,1.011666071164,0.937154991684064,1.09210135850127,0.766359666706358,217199,"completed","s1_anchor","bald_eagle__detection__early_pre__13_bands",13,0.902763269248575,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_4_6","4–<6 km","within_band_4_6_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.0250963950679314,0.0403901641840567,-0.104259662198342,0.0540668720624794,0.975215901494257,0.900991313658958,1.05555518694739,0.534369907121339,217199,"completed","s1_anchor","bald_eagle__detection__immediate_pre__13_bands",13,0.93383454707869,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_4_6","4–<6 km","within_band_4_6_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,0.0781323914027048,0.0490616474408405,-0.0180266706035443,0.174291453408954,1.08126579949046,0.982134837880103,1.19040246212146,0.111264542171065,217199,"completed","s1_anchor","bald_eagle__detection__spawn_start__13_bands",13,0.241073174703975,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_4_6","4–<6 km","within_band_4_6_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.0123572392730321,0.0344784122952038,-0.0799336856157546,0.0552192070696904,0.987718797882823,0.923177564308525,1.05677224123381,0.720040165450841,217199,"completed","s1_anchor","bald_eagle__detection__early_egg__13_bands",13,0.998837111074633,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_4_6","4–<6 km","within_band_4_6_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.0680747484476331,0.0315968446701688,-0.13000342602627,-0.00614607086899597,0.934190641667075,0.878092422547701,0.993872777590143,0.031202601959491,217199,"completed","s1_anchor","bald_eagle__detection__late_egg__13_bands",13,0.202816912736692,TRUE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_4_6","4–<6 km","within_band_4_6_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,0.0117733289071644,0.0317247554066335,-0.0504060491081796,0.0739527069225085,1.0118429073324,0.950843257048002,1.07675588119272,0.710556661246587,217199,"completed","s1_anchor","bald_eagle__detection__active_0_14__13_bands",13,0.923723659620564,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_6_8","6–<8 km","within_band_6_8_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,0.0210026354569644,0.0361329545183715,-0.0498166540540677,0.0918219249679964,1.02122474302784,0.951403844548463,1.09616960426226,0.561065341014816,217199,"completed","s1_anchor","bald_eagle__detection__early_pre__13_bands",13,0.869832431348716,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_6_8","6–<8 km","within_band_6_8_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,0.0219395701353207,0.0370184222975434,-0.0506152043323588,0.0944943446030002,1.02218201228333,0.950644404009716,1.0991029472519,0.553404521411312,217199,"completed","s1_anchor","bald_eagle__detection__immediate_pre__13_bands",13,0.93383454707869,FALSE,FALSE
