"outcome","row_coefficient","column_coefficient","covariance"
"detection","db_band_0_2_immediate_pre","db_band_2_4_spawn_start",3.43204571268613e-05
"detection","db_band_2_4_immediate_pre","db_band_2_4_spawn_start",-4.63713195333592e-05
"detection","db_band_4_6_immediate_pre","db_band_2_4_spawn_start",4.58724205574652e-06
"detection","db_band_6_8_immediate_pre","db_band_2_4_spawn_start",-4.12871819361186e-05
"detection","db_band_8_10_immediate_pre","db_band_2_4_spawn_start",3.82213115589564e-05
"detection","db_band_10_12_immediate_pre","db_band_2_4_spawn_start",1.40498035323765e-05
"detection","db_band_12_14_immediate_pre","db_band_2_4_spawn_start",-7.33799987580985e-05
"detection","db_band_14_16_immediate_pre","db_band_2_4_spawn_start",2.36521770999195e-05
"detection","db_band_16_18_immediate_pre","db_band_2_4_spawn_start",-1.38458953943956e-05
"detection","db_band_18_20_immediate_pre","db_band_2_4_spawn_start",1.12535503528508e-05
"detection","db_band_20_22_immediate_pre","db_band_2_4_spawn_start",-3.29738672691449e-05
"detection","db_band_22_24_immediate_pre","db_band_2_4_spawn_start",-2.14617090520681e-05
"detection","db_band_24_26_immediate_pre","db_band_2_4_spawn_start",9.47233957521096e-06
"detection","db_band_0_2_spawn_start","db_band_2_4_spawn_start",-0.000816514599878023
"detection","db_band_2_4_spawn_start","db_band_2_4_spawn_start",0.00333035045521523
"detection","db_band_4_6_spawn_start","db_band_2_4_spawn_start",-0.000518292410128811
"detection","db_band_6_8_spawn_start","db_band_2_4_spawn_start",-0.000211606882903129
"detection","db_band_8_10_spawn_start","db_band_2_4_spawn_start",-7.01554522299211e-05
"detection","db_band_10_12_spawn_start","db_band_2_4_spawn_start",-0.000180871592709902
"detection","db_band_12_14_spawn_start","db_band_2_4_spawn_start",-2.33128086843856e-05
"detection","db_band_14_16_spawn_start","db_band_2_4_spawn_start",-1.60293733071978e-05
"detection","db_band_16_18_spawn_start","db_band_2_4_spawn_start",-8.58703077826605e-05
"detection","db_band_18_20_spawn_start","db_band_2_4_spawn_start",-9.12597786228654e-05
"detection","db_band_20_22_spawn_start","db_band_2_4_spawn_start",-6.16170775720443e-05
"detection","db_band_22_24_spawn_start","db_band_2_4_spawn_start",-5.23509244449912e-05
"detection","db_band_24_26_spawn_start","db_band_2_4_spawn_start",3.67866783546517e-05
"detection","db_band_0_2_early_egg","db_band_2_4_spawn_start",-2.43022448904468e-05
"detection","db_band_2_4_early_egg","db_band_2_4_spawn_start",-3.11320539676825e-05
"detection","db_band_4_6_early_egg","db_band_2_4_spawn_start",2.42640553051347e-05
"detection","db_band_6_8_early_egg","db_band_2_4_spawn_start",-3.57969983978107e-06
"detection","db_band_8_10_early_egg","db_band_2_4_spawn_start",7.19391052408148e-06
"detection","db_band_10_12_early_egg","db_band_2_4_spawn_start",-1.00194674062108e-05
"detection","db_band_12_14_early_egg","db_band_2_4_spawn_start",2.87266365130691e-05
"detection","db_band_14_16_early_egg","db_band_2_4_spawn_start",-1.38652811278137e-05
"detection","db_band_16_18_early_egg","db_band_2_4_spawn_start",1.74000123690549e-05
"detection","db_band_18_20_early_egg","db_band_2_4_spawn_start",-1.03643617334104e-05
"detection","db_band_20_22_early_egg","db_band_2_4_spawn_start",1.44789660060641e-05
"detection","db_band_22_24_early_egg","db_band_2_4_spawn_start",-3.89042742596521e-08
"detection","db_band_24_26_early_egg","db_band_2_4_spawn_start",-7.56140221743938e-06
"detection","db_band_0_2_late_egg","db_band_2_4_spawn_start",-5.44633590514582e-06
"detection","db_band_2_4_late_egg","db_band_2_4_spawn_start",2.12408414064194e-05
"detection","db_band_4_6_late_egg","db_band_2_4_spawn_start",1.17759535537283e-05
"detection","db_band_6_8_late_egg","db_band_2_4_spawn_start",-4.79817099244729e-06
"detection","db_band_8_10_late_egg","db_band_2_4_spawn_start",1.53582967558434e-06
"detection","db_band_10_12_late_egg","db_band_2_4_spawn_start",6.31403760128902e-07
"detection","db_band_12_14_late_egg","db_band_2_4_spawn_start",3.2565698973525e-08
"detection","db_band_14_16_late_egg","db_band_2_4_spawn_start",-8.01316508488509e-06
"detection","db_band_16_18_late_egg","db_band_2_4_spawn_start",3.31804032132583e-06
"detection","db_band_18_20_late_egg","db_band_2_4_spawn_start",3.04814676401821e-06
"detection","db_band_20_22_late_egg","db_band_2_4_spawn_start",1.0474799856227e-05
"detection","db_band_22_24_late_egg","db_band_2_4_spawn_start",5.58663890250752e-07
"detection","db_band_24_26_late_egg","db_band_2_4_spawn_start",-1.60588480268728e-06
"detection","db_band_0_2_baseline","db_band_4_6_spawn_start",6.05231803982749e-06
"detection","db_band_2_4_baseline","db_band_4_6_spawn_start",1.0232306594724e-05
"detection","db_band_4_6_baseline","db_band_4_6_spawn_start",1.60369215640536e-05
"detection","db_band_6_8_baseline","db_band_4_6_spawn_start",6.49375409080277e-06
"detection","db_band_8_10_baseline","db_band_4_6_spawn_start",2.8365566815644e-06
"detection","db_band_10_12_baseline","db_band_4_6_spawn_start",6.38332776736794e-06
"detection","db_band_12_14_baseline","db_band_4_6_spawn_start",1.51766076714124e-05
"detection","db_band_14_16_baseline","db_band_4_6_spawn_start",6.70354090341684e-06
"detection","db_band_16_18_baseline","db_band_4_6_spawn_start",-1.22056484074491e-05
"detection","db_band_18_20_baseline","db_band_4_6_spawn_start",-8.99613226056256e-05
"detection","db_band_20_22_baseline","db_band_4_6_spawn_start",2.28097047435197e-05
"detection","db_band_22_24_baseline","db_band_4_6_spawn_start",1.79103583406977e-05
"detection","db_band_24_26_baseline","db_band_4_6_spawn_start",-1.45524531831558e-05
"detection","db_band_0_2_early_pre","db_band_4_6_spawn_start",1.35941426603085e-05
"detection","db_band_2_4_early_pre","db_band_4_6_spawn_start",1.73515364538169e-05
"detection","db_band_4_6_early_pre","db_band_4_6_spawn_start",4.2841268745608e-06
"detection","db_band_6_8_early_pre","db_band_4_6_spawn_start",1.55736626379875e-05
"detection","db_band_8_10_early_pre","db_band_4_6_spawn_start",-7.18266786847138e-06
"detection","db_band_10_12_early_pre","db_band_4_6_spawn_start",9.37926554715282e-06
"detection","db_band_12_14_early_pre","db_band_4_6_spawn_start",-1.95271306653377e-05
"detection","db_band_14_16_early_pre","db_band_4_6_spawn_start",7.93294322796766e-06
"detection","db_band_16_18_early_pre","db_band_4_6_spawn_start",6.33398655977145e-07
"detection","db_band_18_20_early_pre","db_band_4_6_spawn_start",-2.13777510567995e-05
"detection","db_band_20_22_early_pre","db_band_4_6_spawn_start",7.93264701366985e-06
"detection","db_band_22_24_early_pre","db_band_4_6_spawn_start",7.44400587760629e-06
"detection","db_band_24_26_early_pre","db_band_4_6_spawn_start",-6.56067920122327e-06
"detection","db_band_0_2_immediate_pre","db_band_4_6_spawn_start",3.46402338876546e-05
"detection","db_band_2_4_immediate_pre","db_band_4_6_spawn_start",2.0479156817947e-05
"detection","db_band_4_6_immediate_pre","db_band_4_6_spawn_start",-1.97511691512051e-05
"detection","db_band_6_8_immediate_pre","db_band_4_6_spawn_start",-1.15331781151306e-05
"detection","db_band_8_10_immediate_pre","db_band_4_6_spawn_start",5.04222284905779e-06
"detection","db_band_10_12_immediate_pre","db_band_4_6_spawn_start",2.04606562391015e-05
"detection","db_band_12_14_immediate_pre","db_band_4_6_spawn_start",2.27486285999758e-05
"detection","db_band_14_16_immediate_pre","db_band_4_6_spawn_start",-1.86771006814668e-05
"detection","db_band_16_18_immediate_pre","db_band_4_6_spawn_start",-1.88790441972304e-05
"detection","db_band_18_20_immediate_pre","db_band_4_6_spawn_start",1.03044639145588e-05
"detection","db_band_20_22_immediate_pre","db_band_4_6_spawn_start",2.26006650873524e-05
"detection","db_band_22_24_immediate_pre","db_band_4_6_spawn_start",-1.9897005473772e-06
"detection","db_band_24_26_immediate_pre","db_band_4_6_spawn_start",-4.01676638872348e-05
"detection","db_band_0_2_spawn_start","db_band_4_6_spawn_start",-0.000697588621488285
"detection","db_band_2_4_spawn_start","db_band_4_6_spawn_start",-0.000518292410128811
"detection","db_band_4_6_spawn_start","db_band_4_6_spawn_start",0.00279182590085555
"detection","db_band_6_8_spawn_start","db_band_4_6_spawn_start",-0.000604499332150224
"detection","db_band_8_10_spawn_start","db_band_4_6_spawn_start",-0.00028702425080583
"detection","db_band_10_12_spawn_start","db_band_4_6_spawn_start",-0.000194973068632325
"detection","db_band_12_14_spawn_start","db_band_4_6_spawn_start",-4.56906646807639e-05
"detection","db_band_14_16_spawn_start","db_band_4_6_spawn_start",-6.9164246511939e-05
"detection","db_band_16_18_spawn_start","db_band_4_6_spawn_start",-1.64688082882745e-05
"detection","db_band_18_20_spawn_start","db_band_4_6_spawn_start",5.64745022507816e-06
"detection","db_band_20_22_spawn_start","db_band_4_6_spawn_start",9.92026151196988e-05
"detection","db_band_22_24_spawn_start","db_band_4_6_spawn_start",-1.48465085134582e-05
"detection","db_band_24_26_spawn_start","db_band_4_6_spawn_start",-0.000260404836426848
"detection","db_band_0_2_early_egg","db_band_4_6_spawn_start",3.87640735987453e-05
"detection","db_band_2_4_early_egg","db_band_4_6_spawn_start",4.31137574668517e-06
"detection","db_band_4_6_early_egg","db_band_4_6_spawn_start",-2.71680879609876e-05
"detection","db_band_6_8_early_egg","db_band_4_6_spawn_start",-4.97624633223549e-06
"detection","db_band_8_10_early_egg","db_band_4_6_spawn_start",-8.85320637214944e-06
"detection","db_band_10_12_early_egg","db_band_4_6_spawn_start",-1.04259549822563e-05
"detection","db_band_12_14_early_egg","db_band_4_6_spawn_start",-9.92181259614396e-06
"detection","db_band_14_16_early_egg","db_band_4_6_spawn_start",4.45593672711576e-06
"detection","db_band_16_18_early_egg","db_band_4_6_spawn_start",2.29713310712296e-07
"detection","db_band_18_20_early_egg","db_band_4_6_spawn_start",2.36113504196826e-05
"detection","db_band_20_22_early_egg","db_band_4_6_spawn_start",6.54008543479115e-06
"detection","db_band_22_24_early_egg","db_band_4_6_spawn_start",4.50093338873229e-06
"detection","db_band_24_26_early_egg","db_band_4_6_spawn_start",-4.31048544119808e-05
"detection","db_band_0_2_late_egg","db_band_4_6_spawn_start",4.48045376226806e-06
"detection","db_band_2_4_late_egg","db_band_4_6_spawn_start",3.35001023916664e-06
"detection","db_band_4_6_late_egg","db_band_4_6_spawn_start",8.68495247867228e-06
"detection","db_band_6_8_late_egg","db_band_4_6_spawn_start",5.92486587680338e-06
"detection","db_band_8_10_late_egg","db_band_4_6_spawn_start",4.685686627589e-06
"detection","db_band_10_12_late_egg","db_band_4_6_spawn_start",7.83753433945959e-06
"detection","db_band_12_14_late_egg","db_band_4_6_spawn_start",-1.82234257495846e-05
"detection","db_band_14_16_late_egg","db_band_4_6_spawn_start",-1.90166333784261e-06
"detection","db_band_16_18_late_egg","db_band_4_6_spawn_start",9.48940122025253e-06
"detection","db_band_18_20_late_egg","db_band_4_6_spawn_start",-3.83634967724992e-06
"detection","db_band_20_22_late_egg","db_band_4_6_spawn_start",-1.19730644185239e-05
"detection","db_band_22_24_late_egg","db_band_4_6_spawn_start",3.61522740244115e-06
"detection","db_band_24_26_late_egg","db_band_4_6_spawn_start",4.82449017625081e-06
"detection","db_band_0_2_baseline","db_band_6_8_spawn_start",-1.78130242682052e-06
"detection","db_band_2_4_baseline","db_band_6_8_spawn_start",3.40355426819984e-06
"detection","db_band_4_6_baseline","db_band_6_8_spawn_start",-8.34171352647863e-06
"detection","db_band_6_8_baseline","db_band_6_8_spawn_start",1.00774867013795e-05
"detection","db_band_8_10_baseline","db_band_6_8_spawn_start",2.8336130192258e-06
"detection","db_band_10_12_baseline","db_band_6_8_spawn_start",-3.65523675987465e-07
"detection","db_band_12_14_baseline","db_band_6_8_spawn_start",3.66120718042622e-06
"detection","db_band_14_16_baseline","db_band_6_8_spawn_start",-3.59843350228121e-06
"detection","db_band_16_18_baseline","db_band_6_8_spawn_start",-1.08677097470634e-06
"detection","db_band_18_20_baseline","db_band_6_8_spawn_start",1.65030500093057e-05
"detection","db_band_20_22_baseline","db_band_6_8_spawn_start",-2.02041800744465e-05
"detection","db_band_22_24_baseline","db_band_6_8_spawn_start",5.94752682381254e-07
"detection","db_band_24_26_baseline","db_band_6_8_spawn_start",6.28930758021709e-06
"detection","db_band_0_2_early_pre","db_band_6_8_spawn_start",7.79902998934452e-06
"detection","db_band_2_4_early_pre","db_band_6_8_spawn_start",-1.7908971611761e-05
"detection","db_band_4_6_early_pre","db_band_6_8_spawn_start",6.2003508355147e-07
"detection","db_band_6_8_early_pre","db_band_6_8_spawn_start",-2.12833158957682e-05
"detection","db_band_8_10_early_pre","db_band_6_8_spawn_start",1.69481117245973e-05
"detection","db_band_10_12_early_pre","db_band_6_8_spawn_start",-5.17879122767773e-06
"detection","db_band_12_14_early_pre","db_band_6_8_spawn_start",7.72156554336459e-06
"detection","db_band_14_16_early_pre","db_band_6_8_spawn_start",-3.34876242305372e-06
"detection","db_band_16_18_early_pre","db_band_6_8_spawn_start",5.70146723263456e-07
"detection","db_band_18_20_early_pre","db_band_6_8_spawn_start",9.90173205380183e-06
"detection","db_band_20_22_early_pre","db_band_6_8_spawn_start",2.71090892314712e-06
"detection","db_band_22_24_early_pre","db_band_6_8_spawn_start",2.28125737214942e-06
"detection","db_band_24_26_early_pre","db_band_6_8_spawn_start",1.72658529307291e-07
"detection","db_band_0_2_immediate_pre","db_band_6_8_spawn_start",2.03521416152857e-05
"detection","db_band_2_4_immediate_pre","db_band_6_8_spawn_start",-1.95907998645627e-05
"detection","db_band_4_6_immediate_pre","db_band_6_8_spawn_start",-3.07241236167228e-05
"detection","db_band_6_8_immediate_pre","db_band_6_8_spawn_start",7.04753081782789e-06
"detection","db_band_8_10_immediate_pre","db_band_6_8_spawn_start",7.04021376970226e-06
"detection","db_band_10_12_immediate_pre","db_band_6_8_spawn_start",-9.97308510202696e-06
"detection","db_band_12_14_immediate_pre","db_band_6_8_spawn_start",2.39406808523409e-06
"detection","db_band_14_16_immediate_pre","db_band_6_8_spawn_start",1.6373274471213e-05
"detection","db_band_16_18_immediate_pre","db_band_6_8_spawn_start",-1.41096457632192e-06
"detection","db_band_18_20_immediate_pre","db_band_6_8_spawn_start",-1.22176897974801e-06
"detection","db_band_20_22_immediate_pre","db_band_6_8_spawn_start",-1.74197170022639e-05
"detection","db_band_22_24_immediate_pre","db_band_6_8_spawn_start",-3.91853557939459e-06
"detection","db_band_24_26_immediate_pre","db_band_6_8_spawn_start",1.13843762962212e-05
"detection","db_band_0_2_spawn_start","db_band_6_8_spawn_start",-0.000163487517561381
"detection","db_band_2_4_spawn_start","db_band_6_8_spawn_start",-0.000211606882903129
"detection","db_band_4_6_spawn_start","db_band_6_8_spawn_start",-0.000604499332150224
"detection","db_band_6_8_spawn_start","db_band_6_8_spawn_start",0.00226939684458768
"detection","db_band_8_10_spawn_start","db_band_6_8_spawn_start",-0.000357482653682386
"detection","db_band_10_12_spawn_start","db_band_6_8_spawn_start",-7.8127457310014e-05
"detection","db_band_12_14_spawn_start","db_band_6_8_spawn_start",-0.00029085561258965
"detection","db_band_14_16_spawn_start","db_band_6_8_spawn_start",-9.91608051123195e-05
"detection","db_band_16_18_spawn_start","db_band_6_8_spawn_start",-1.73414010106518e-05
"detection","db_band_18_20_spawn_start","db_band_6_8_spawn_start",1.61628144692194e-05
"detection","db_band_20_22_spawn_start","db_band_6_8_spawn_start",-7.67377537761276e-05
"detection","db_band_22_24_spawn_start","db_band_6_8_spawn_start",-5.05512319456828e-05
"detection","db_band_24_26_spawn_start","db_band_6_8_spawn_start",-5.97238030473634e-06
"detection","db_band_0_2_early_egg","db_band_6_8_spawn_start",-1.40592830149679e-05
"detection","db_band_2_4_early_egg","db_band_6_8_spawn_start",-6.78981179079707e-06
"detection","db_band_4_6_early_egg","db_band_6_8_spawn_start",1.00548418683221e-05
"detection","db_band_6_8_early_egg","db_band_6_8_spawn_start",-8.94212138090801e-06
"detection","db_band_8_10_early_egg","db_band_6_8_spawn_start",1.14793495757133e-05
"detection","db_band_10_12_early_egg","db_band_6_8_spawn_start",-1.78930762416734e-05
"detection","db_band_12_14_early_egg","db_band_6_8_spawn_start",-2.0491408617463e-08
"detection","db_band_14_16_early_egg","db_band_6_8_spawn_start",2.39917870540463e-06
"detection","db_band_16_18_early_egg","db_band_6_8_spawn_start",-4.27900288652467e-06
"detection","db_band_18_20_early_egg","db_band_6_8_spawn_start",8.5691006498987e-06
"detection","db_band_20_22_early_egg","db_band_6_8_spawn_start",4.09155054637001e-06
"detection","db_band_22_24_early_egg","db_band_6_8_spawn_start",-4.56575760130544e-06
"detection","db_band_24_26_early_egg","db_band_6_8_spawn_start",-1.10229132591504e-05
"detection","db_band_0_2_late_egg","db_band_6_8_spawn_start",8.37619385688996e-06
"detection","db_band_2_4_late_egg","db_band_6_8_spawn_start",1.15309138666221e-06
"detection","db_band_4_6_late_egg","db_band_6_8_spawn_start",4.55822828878334e-07
"detection","db_band_6_8_late_egg","db_band_6_8_spawn_start",7.50200410123537e-06
"detection","db_band_8_10_late_egg","db_band_6_8_spawn_start",-2.71207673551631e-06
"detection","db_band_10_12_late_egg","db_band_6_8_spawn_start",-8.79832572997288e-06
"detection","db_band_12_14_late_egg","db_band_6_8_spawn_start",7.44139254692662e-06
"detection","db_band_14_16_late_egg","db_band_6_8_spawn_start",8.7626346090913e-06
"detection","db_band_16_18_late_egg","db_band_6_8_spawn_start",-1.62220109783896e-05
"detection","db_band_18_20_late_egg","db_band_6_8_spawn_start",-1.60234413766912e-06
"detection","db_band_20_22_late_egg","db_band_6_8_spawn_start",1.78832870281426e-06
"detection","db_band_22_24_late_egg","db_band_6_8_spawn_start",-5.76875988809915e-06
"detection","db_band_24_26_late_egg","db_band_6_8_spawn_start",4.0429954420135e-06
"detection","db_band_0_2_baseline","db_band_8_10_spawn_start",2.90760926313495e-06
"detection","db_band_2_4_baseline","db_band_8_10_spawn_start",-1.52069244947337e-06
"detection","db_band_4_6_baseline","db_band_8_10_spawn_start",-9.42089123999547e-06
"detection","db_band_6_8_baseline","db_band_8_10_spawn_start",-1.93617817669787e-06
"detection","db_band_8_10_baseline","db_band_8_10_spawn_start",1.28598673388596e-05
"detection","db_band_10_12_baseline","db_band_8_10_spawn_start",7.91236209080302e-06
"detection","db_band_12_14_baseline","db_band_8_10_spawn_start",-5.22838472270157e-06
"detection","db_band_14_16_baseline","db_band_8_10_spawn_start",-5.87934930725125e-06
"detection","db_band_16_18_baseline","db_band_8_10_spawn_start",-6.76202966787383e-06
"detection","db_band_18_20_baseline","db_band_8_10_spawn_start",7.19153969747632e-06
"detection","db_band_20_22_baseline","db_band_8_10_spawn_start",9.08170112721861e-06
"detection","db_band_22_24_baseline","db_band_8_10_spawn_start",-1.48418286036405e-06
"detection","db_band_24_26_baseline","db_band_8_10_spawn_start",1.01042395573928e-07
"detection","db_band_0_2_early_pre","db_band_8_10_spawn_start",-1.00037254508782e-05
"detection","db_band_2_4_early_pre","db_band_8_10_spawn_start",4.03565247526137e-07
"detection","db_band_4_6_early_pre","db_band_8_10_spawn_start",1.8589515406897e-05
"detection","db_band_6_8_early_pre","db_band_8_10_spawn_start",-5.62396162830653e-06
"detection","db_band_8_10_early_pre","db_band_8_10_spawn_start",-8.64925432241693e-06
"detection","db_band_10_12_early_pre","db_band_8_10_spawn_start",1.66075188371568e-05
"detection","db_band_12_14_early_pre","db_band_8_10_spawn_start",-1.85841709601094e-05
"detection","db_band_14_16_early_pre","db_band_8_10_spawn_start",4.54089801774341e-06
"detection","db_band_16_18_early_pre","db_band_8_10_spawn_start",6.08132269920175e-06
"detection","db_band_18_20_early_pre","db_band_8_10_spawn_start",1.99071184676567e-05
"detection","db_band_20_22_early_pre","db_band_8_10_spawn_start",-7.05432146757734e-07
"detection","db_band_22_24_early_pre","db_band_8_10_spawn_start",-8.58191716213895e-06
"detection","db_band_24_26_early_pre","db_band_8_10_spawn_start",-2.99524059714694e-05
"detection","db_band_0_2_immediate_pre","db_band_8_10_spawn_start",1.47048828174102e-05
"detection","db_band_2_4_immediate_pre","db_band_8_10_spawn_start",-3.65428525599052e-06
"detection","db_band_4_6_immediate_pre","db_band_8_10_spawn_start",-7.2364885424943e-06
"detection","db_band_6_8_immediate_pre","db_band_8_10_spawn_start",3.41209077765397e-05
"detection","db_band_8_10_immediate_pre","db_band_8_10_spawn_start",-4.21119391610242e-05
"detection","db_band_10_12_immediate_pre","db_band_8_10_spawn_start",-1.74909595728563e-05
"detection","db_band_12_14_immediate_pre","db_band_8_10_spawn_start",-1.79912362245621e-05
"detection","db_band_14_16_immediate_pre","db_band_8_10_spawn_start",1.4147101714025e-05
"detection","db_band_16_18_immediate_pre","db_band_8_10_spawn_start",1.92371597267838e-06
"detection","db_band_18_20_immediate_pre","db_band_8_10_spawn_start",-3.24874977926509e-05
"detection","db_band_20_22_immediate_pre","db_band_8_10_spawn_start",-9.49807253699271e-06
"detection","db_band_22_24_immediate_pre","db_band_8_10_spawn_start",-1.75112090550121e-05
"detection","db_band_24_26_immediate_pre","db_band_8_10_spawn_start",-5.85206688895528e-06
"detection","db_band_0_2_spawn_start","db_band_8_10_spawn_start",-9.15221094366288e-05
"detection","db_band_2_4_spawn_start","db_band_8_10_spawn_start",-7.01554522299211e-05
"detection","db_band_4_6_spawn_start","db_band_8_10_spawn_start",-0.00028702425080583
"detection","db_band_6_8_spawn_start","db_band_8_10_spawn_start",-0.000357482653682386
"detection","db_band_8_10_spawn_start","db_band_8_10_spawn_start",0.00228305656429772
"detection","db_band_10_12_spawn_start","db_band_8_10_spawn_start",-0.000474653820595207
"detection","db_band_12_14_spawn_start","db_band_8_10_spawn_start",-0.000249422651453975
"detection","db_band_14_16_spawn_start","db_band_8_10_spawn_start",-9.14476292244052e-05
"detection","db_band_16_18_spawn_start","db_band_8_10_spawn_start",-5.79970269200245e-05
"detection","db_band_18_20_spawn_start","db_band_8_10_spawn_start",-0.000131096177048186
"detection","db_band_20_22_spawn_start","db_band_8_10_spawn_start",-0.000132515729055999
"detection","db_band_22_24_spawn_start","db_band_8_10_spawn_start",-5.04032685916337e-05
"detection","db_band_24_26_spawn_start","db_band_8_10_spawn_start",-6.09208001769975e-05
"detection","db_band_0_2_early_egg","db_band_8_10_spawn_start",-3.53717285935658e-06
"detection","db_band_2_4_early_egg","db_band_8_10_spawn_start",1.08207914755203e-05
"detection","db_band_4_6_early_egg","db_band_8_10_spawn_start",-6.32019633543476e-07
"detection","db_band_6_8_early_egg","db_band_8_10_spawn_start",-4.29783734615773e-06
"detection","db_band_8_10_early_egg","db_band_8_10_spawn_start",-3.50963435768485e-05
"detection","db_band_10_12_early_egg","db_band_8_10_spawn_start",1.9152990491727e-05
"detection","db_band_12_14_early_egg","db_band_8_10_spawn_start",-2.46470019195829e-06
"detection","db_band_14_16_early_egg","db_band_8_10_spawn_start",-7.39064388569755e-07
"detection","db_band_16_18_early_egg","db_band_8_10_spawn_start",2.40080746159395e-06
"detection","db_band_18_20_early_egg","db_band_8_10_spawn_start",-1.8966714476622e-05
"detection","db_band_20_22_early_egg","db_band_8_10_spawn_start",-2.04443839575889e-05
"detection","db_band_22_24_early_egg","db_band_8_10_spawn_start",-1.59633682243741e-05
"detection","db_band_24_26_early_egg","db_band_8_10_spawn_start",2.56884389474564e-05
"detection","db_band_0_2_late_egg","db_band_8_10_spawn_start",1.42917640612506e-06
"detection","db_band_2_4_late_egg","db_band_8_10_spawn_start",1.44480676163544e-05
"detection","db_band_4_6_late_egg","db_band_8_10_spawn_start",3.60562767302853e-06
"detection","db_band_6_8_late_egg","db_band_8_10_spawn_start",-1.96746221883483e-06
"detection","db_band_8_10_late_egg","db_band_8_10_spawn_start",9.3882472310049e-06
"detection","db_band_10_12_late_egg","db_band_8_10_spawn_start",9.42542683389707e-06
"detection","db_band_12_14_late_egg","db_band_8_10_spawn_start",-4.21357640003643e-06
"detection","db_band_14_16_late_egg","db_band_8_10_spawn_start",6.40328921212522e-06
"detection","db_band_16_18_late_egg","db_band_8_10_spawn_start",-6.45699264375284e-07
"detection","db_band_18_20_late_egg","db_band_8_10_spawn_start",-7.1081143175217e-06
"detection","db_band_20_22_late_egg","db_band_8_10_spawn_start",-5.34221944228682e-06
"detection","db_band_22_24_late_egg","db_band_8_10_spawn_start",-7.7984204124086e-06
"detection","db_band_24_26_late_egg","db_band_8_10_spawn_start",1.37003969294375e-06
"detection","db_band_0_2_baseline","db_band_10_12_spawn_start",-7.62196591091404e-06
"detection","db_band_2_4_baseline","db_band_10_12_spawn_start",2.39076926465541e-06
"detection","db_band_4_6_baseline","db_band_10_12_spawn_start",1.0465213259206e-05
"detection","db_band_6_8_baseline","db_band_10_12_spawn_start",-6.47877457224718e-06
"detection","db_band_8_10_baseline","db_band_10_12_spawn_start",1.84460018504981e-06
"detection","db_band_10_12_baseline","db_band_10_12_spawn_start",-3.63029864958784e-06
"detection","db_band_12_14_baseline","db_band_10_12_spawn_start",-4.82090273339744e-07
"detection","db_band_14_16_baseline","db_band_10_12_spawn_start",-6.06073589704009e-06
"detection","db_band_16_18_baseline","db_band_10_12_spawn_start",8.96344975987843e-06
"detection","db_band_18_20_baseline","db_band_10_12_spawn_start",1.017839981642e-05
"detection","db_band_20_22_baseline","db_band_10_12_spawn_start",4.54013326104117e-06
"detection","db_band_22_24_baseline","db_band_10_12_spawn_start",-9.13137162956442e-07
"detection","db_band_24_26_baseline","db_band_10_12_spawn_start",-1.0179937461766e-06
"detection","db_band_0_2_early_pre","db_band_10_12_spawn_start",-1.40975538525093e-06
"detection","db_band_2_4_early_pre","db_band_10_12_spawn_start",-2.70362124078615e-06
"detection","db_band_4_6_early_pre","db_band_10_12_spawn_start",-8.74149400006682e-06
"detection","db_band_6_8_early_pre","db_band_10_12_spawn_start",-1.83000165895265e-06
"detection","db_band_8_10_early_pre","db_band_10_12_spawn_start",2.46409871517373e-05
"detection","db_band_10_12_early_pre","db_band_10_12_spawn_start",-3.79018187753612e-05
"detection","db_band_12_14_early_pre","db_band_10_12_spawn_start",1.23982386149839e-05
"detection","db_band_14_16_early_pre","db_band_10_12_spawn_start",1.44156755877669e-05
"detection","db_band_16_18_early_pre","db_band_10_12_spawn_start",3.43509766419289e-06
"detection","db_band_18_20_early_pre","db_band_10_12_spawn_start",3.81631970235123e-07
"detection","db_band_20_22_early_pre","db_band_10_12_spawn_start",-2.7697480576248e-06
"detection","db_band_22_24_early_pre","db_band_10_12_spawn_start",-6.03022996494204e-06
"detection","db_band_24_26_early_pre","db_band_10_12_spawn_start",1.30183589354165e-05
"detection","db_band_0_2_immediate_pre","db_band_10_12_spawn_start",1.16781879975838e-05
"detection","db_band_2_4_immediate_pre","db_band_10_12_spawn_start",-1.56336575684082e-05
"detection","db_band_4_6_immediate_pre","db_band_10_12_spawn_start",-1.2363387531601e-05
"detection","db_band_6_8_immediate_pre","db_band_10_12_spawn_start",-2.14985523873452e-05
"detection","db_band_8_10_immediate_pre","db_band_10_12_spawn_start",1.56813551036605e-05
"detection","db_band_10_12_immediate_pre","db_band_10_12_spawn_start",-3.93785759823431e-06
"detection","db_band_12_14_immediate_pre","db_band_10_12_spawn_start",-2.71009112696726e-06
"detection","db_band_14_16_immediate_pre","db_band_10_12_spawn_start",7.65463418759133e-06
"detection","db_band_16_18_immediate_pre","db_band_10_12_spawn_start",2.95369697199813e-05
"detection","db_band_18_20_immediate_pre","db_band_10_12_spawn_start",-1.59684635108391e-05
"detection","db_band_20_22_immediate_pre","db_band_10_12_spawn_start",-1.86944064105895e-06
"detection","db_band_22_24_immediate_pre","db_band_10_12_spawn_start",-2.30856478451029e-05
"detection","db_band_24_26_immediate_pre","db_band_10_12_spawn_start",1.36149234190388e-05
"detection","db_band_0_2_spawn_start","db_band_10_12_spawn_start",-8.82049067751663e-06
