"analysis_version","analysis_taxon_id","species","outcome","comparison","primary_comparison","active_estimate","active_standard_error","pre_estimate","pre_standard_error","active_pre_covariance","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","n","full_covariance_used","status","multiplicity_family","sensitivity_id","sensitivity_q_value","primary_estimate","primary_standard_error","primary_conf_low","primary_conf_high","primary_ratio","primary_ratio_conf_low","primary_ratio_conf_high","primary_q_value","primary_status","estimate_difference_from_primary","direction_concordant","model_n","model_event_blocks","model_observer_clusters","model_generalized_locations","retained_checklists","retained_fraction","changed_component"
"editorial_requested_analysis_v1","atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.19853919381132,0.182267349515721,-0.0457628126608229,0.18557256994693,0.0183595618269299,0.244302006472143,0.175896110708379,-0.10044803553695,0.589052048481236,1.27672985295015,0.904432109520607,1.80227913212648,0.164863336367586,2573,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.252790449096965,0.0256883172964088,0.0704650278128866,-0.112420599386462,0.16379723397928,1.02602110559915,0.89366830210303,1.17797543748344,0.802693556038634,"completed",0.218613689175734,TRUE,2573,44,1055,581,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","active_minus_pre7",FALSE,0.19853919381132,0.182267349515721,-0.22756293073258,0.227718989475873,0.0173653253489364,0.4261021245439,0.224380645710645,-0.0136758598768058,0.865880108964606,1.53127714812869,0.986417229851005,2.37709727022439,0.0575625549949208,2573,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.12608940617935,0.0310697698810304,0.0846028717530648,-0.134748811743638,0.196888351505699,1.03155747301802,0.873935406430544,1.21760808900686,0.820453863822476,"completed",0.39503235466287,TRUE,2573,44,1055,581,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_99238953638b","Bufflehead","checklist_reporting","active_minus_pre14",TRUE,0.107160642396377,0.0646730288986761,0.293044190469583,0.068896851572346,0.00255129811118547,-0.185883548073206,0.0618609780163548,-0.307128837033686,-0.0646382591127268,0.830370287571744,0.735555827971266,0.937406500311104,0.00265703546194541,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.0115943365612163,-0.0591206638669476,0.0286526562811337,-0.115278838239375,-0.00296248949452019,0.942593025375456,0.891117631589605,0.997041894347385,0.110339875065313,"completed",-0.126762884206259,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_99238953638b","Bufflehead","checklist_reporting","active_minus_pre7",FALSE,0.107160642396377,0.0646730288986761,0.349538124024438,0.081396702920487,0.00241967874691265,-0.24237748162806,0.0772571447791705,-0.393798702943631,-0.0909562603124896,0.784759889193033,0.674489815390416,0.913057646882019,0.00170521789499835,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.0163700917919842,-0.0610368900364819,0.035882316258294,-0.131364937584614,0.00929115751165037,0.940788533412535,0.876897703061858,1.00933445430416,0.224683926070796,"completed",-0.181340591591579,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_99238953638b","Bufflehead","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.139189984514114,0.0308327641602512,-0.0236627528522637,0.0318215493833662,0.000536424735153988,0.162852737366377,0.0298399209216733,0.104367567058374,0.22133790767438,1.17686336892782,1.11000838245654,1.2477449819424,4.82760444771051e-08,50039,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",2.77587255743354e-07,0.113742308961158,0.0138977949172944,0.0865031314587371,0.140981486463579,1.1204633543132,1.09035478211344,1.15140333123991,3.15240837869813e-15,"completed",0.0491104284052194,TRUE,50039,56,9201,4277,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_99238953638b","Bufflehead","conditional_positive_numeric_count","active_minus_pre7",FALSE,0.139189984514114,0.0308327641602512,-0.00175374888013358,0.0379478102920431,0.000506348729726265,0.140943733394247,0.0371213980376553,0.0681871301846671,0.213700336603827,1.15135986305065,1.07056562487865,1.2382515405296,0.00014655669811307,50039,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.00084270101415015,0.11667165690859,0.017040446415032,0.0832729956546426,0.150070318162537,1.12375039343045,1.08683847023239,1.1619159436499,8.68792519314425e-11,"completed",0.0242720764856573,TRUE,50039,56,9201,4277,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","active_minus_pre14",TRUE,-0.0881662413017208,0.0985362456965836,-0.0290692976905421,0.103326226309654,0.00570428837741961,-0.0590969436111787,0.094747686011491,-0.244798995812211,0.126605108589853,0.942615384188281,0.782861880944598,1.1349687398706,0.532805129657926,217199,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.767589673617694,-0.0603874242193983,0.0376044230852161,-0.134090739125829,0.0133158906870318,0.941399741864104,0.874510708665812,1.01340494198622,0.226027324179586,"completed",0.00129048060821962,TRUE,217199,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","active_minus_pre7",FALSE,-0.0881662413017208,0.0985362456965836,0.0673510272075275,0.123420335204542,0.0055419397391914,-0.155517268509248,0.117720394917772,-0.386245002793913,0.0752104657754163,0.855972295435802,0.679604000402722,1.07811103248282,0.186476930623941,217199,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.471099614207852,-0.0874347929126317,0.0465836542764058,-0.178737077562652,0.00386749173738904,0.916278617562797,0.83632575929977,1.00387498013422,0.161402973761236,"completed",-0.0680824755966166,TRUE,217199,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","active_minus_pre14",TRUE,-0.0266110196440055,0.0489242987225166,-0.093762279522497,0.0505813447362721,0.00139133936680708,0.0671512598784916,0.0465766111605973,-0.0241372205182054,0.158439740275189,1.06945723191182,0.976151752517951,1.17168131690411,0.149376361944969,15359,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.236941815498916,0.0440614318676406,0.0183225238258899,0.00814994506301941,0.0799729186722618,1.04504655207801,1.00818324627148,1.08325773122008,0.0413558003378026,"completed",0.023089828010851,TRUE,15359,56,3457,2117,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","active_minus_pre7",FALSE,-0.0266110196440055,0.0489242987225166,-0.0960590885217841,0.0610409231202954,0.00140606180434722,0.0694480688777787,0.0575105007122473,-0.0432704412510912,0.182166579006649,1.07191639393809,0.957652366339196,1.19981404106536,0.227211944754118,15359,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.373276766381765,0.0504234223217146,0.0231694759372431,0.00501208394405061,0.0958347606993785,1.05171632227704,1.00502466544785,1.10057719036284,0.0905704102741175,"completed",0.0190246465560641,TRUE,15359,56,3457,2117,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_a113baee5693","American Wigeon","checklist_reporting","active_minus_pre14",TRUE,0.25674222791804,0.067911056670972,0.110183562516536,0.071996761267016,0.00278246924492674,0.146558665401503,0.0650423459082942,0.0190780099512506,0.274039320851756,1.15784285414198,1.01926115802935,1.31526651862175,0.0242414532731232,217190,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.0775726504739943,0.100389607245839,0.0302627849219098,0.0410756387270141,0.159703575764664,1.10560158456316,1.04193091289289,1.17316306548076,0.00436339698500843,"completed",0.0461690581556644,TRUE,217190,58,29247,22979,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_a113baee5693","American Wigeon","checklist_reporting","active_minus_pre7",FALSE,0.25674222791804,0.067911056670972,0.171983858258068,0.0853753911502224,0.00264053332281462,0.0847583696599719,0.0813621680303088,-0.0747085493835296,0.244225288703473,1.08845403140331,0.92801391714627,1.27663190884172,0.297531413511047,217190,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.620935123849141,0.0743546594928771,0.0376098742421622,0.000640660515158611,0.148068658470596,1.07718877298198,1.00064086578194,1.1595925094781,0.15373381179404,"completed",0.0104037101670948,TRUE,217190,58,29247,22979,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.193822106819614,0.0488794878889099,0.0703756864377463,0.0514654670113196,0.0014280684659878,0.123446420381867,0.0467093320333283,0.0318978118546207,0.214995028909114,1.13138938350694,1.03241199964699,1.23985573351521,0.00822080052935601,34665,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.019902990755283,0.0549120928601792,0.0238817919853752,0.00810464068256657,0.101719545037792,1.05644774129413,1.00813757218875,1.10707294408476,0.0520193998101351,"completed",0.0685343275216881,TRUE,34665,56,6758,2933,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","active_minus_pre7",FALSE,0.193822106819614,0.0488794878889099,0.113048719109303,0.0602117610737187,0.00135114655142127,0.0807733877103106,0.0575531702431599,-0.0320287531623852,0.193575528583006,1.08412519263583,0.968478734852522,1.21358104314666,0.160480667729411,34665,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.295284428622116,0.0180527007524514,0.02921674852101,-0.0392110740940921,0.0753164755989948,1.0182166357587,0.961547729909274,1.07822532890134,0.713225100318971,"completed",0.0627206869578592,TRUE,34665,56,6758,2933,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","active_minus_pre14",TRUE,0.0513008654640847,0.0708068474159643,0.0221866910598807,0.0756454516953255,0.00301758446693361,0.029114174404204,0.0685614692761924,-0.105263836104282,0.16349218491269,1.02954213512482,0.900087015804446,1.17761615197842,0.671096660864131,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.865358874312128,0.0291821950468484,0.034997993736297,-0.0394126122074522,0.097777002301149,1.02961216762428,0.961353960920457,1.10271685436752,0.570889015616783,"completed",-6.80206426444084e-05,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","active_minus_pre7",FALSE,0.0513008654640847,0.0708068474159643,0.0093368206230705,0.0894452424491616,0.00286589609127903,0.0419640448410142,0.0853362106917041,-0.125291854691848,0.209219944373876,1.04285698198808,0.882239379304552,1.23271609768607,0.62289639157209,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.775662312474681,0.0202113562724047,0.044060692747136,-0.0661460146458671,0.106568727190677,1.02041698876764,0.935994185453783,1.11245437968272,0.88654345325827,"completed",0.0217526885686095,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.189662193183877,0.0451206123489625,0.0445894170661839,0.0476776772616785,0.00121195801503183,0.145072776117693,0.0434179057273662,0.0599752446079004,0.230170307627487,1.15612370540132,1.06181026069066,1.25881437736481,0.000833834184103968,29011,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.00239727327929891,0.0919497034097453,0.0224704849478311,0.047908362196847,0.135991044622644,1.09630968005533,1.04907451603555,1.14567163362712,0.000163924576524155,"completed",0.0531230727079482,TRUE,29011,54,5863,2819,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","active_minus_pre7",FALSE,0.189662193183877,0.0451206123489625,0.0523047300964369,0.0574773444408946,0.00117471108692728,0.13735746308744,0.0546817392633778,0.0301832235192102,0.244531702655671,1.14723817053063,1.03064335475729,1.2770231466077,0.0120068163565494,29011,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.0306840862445152,0.0534916469211247,0.028653713078856,-0.00266859873677746,0.109651892579027,1.05494817966543,0.997334958807575,1.11588955340543,0.16756219071497,"completed",0.0838658161663157,TRUE,29011,54,5863,2819,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","active_minus_pre14",TRUE,0.740961723861188,0.14311010541285,0.436706403725103,0.145694570538377,0.0118796005007082,0.304255320136086,0.133970926525954,0.0416771291697538,0.566833511102418,1.35561512774716,1.04255781289727,1.76267670899707,0.0231436587817242,217184,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.0775726504739943,0.25534451023392,0.0461530572776991,0.164886180193216,0.345802840274624,1.29090627469726,1.17925888805369,1.41312397721516,5.04947711878446e-07,"completed",0.0489108099021658,TRUE,217184,58,29243,22979,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","active_minus_pre7",FALSE,0.740961723861188,0.14311010541285,0.420623969543067,0.170506614585028,0.0114787019103216,0.320337754318121,0.163081587151588,0.000703716959378431,0.639971791676864,1.37759297374379,1.00070396462625,1.896427383514,0.0494977332885411,217184,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.182760861373075,0.241007476604887,0.0552365607457586,0.132745806913341,0.349269146296433,1.27253054948079,1.1419596831777,1.41803079672288,0.000205089499509858,"completed",0.0793302777132342,TRUE,217184,58,29243,22979,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.911660213730794,0.164069621150281,0.386632696328241,0.163036435979834,0.0148506033431337,0.525027517402553,0.154267667886488,0.222668444366049,0.827386590439056,1.69050536605574,1.24940625737159,2.28733318390393,0.000665639252897046,4317,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.00204129370888427,0.132341263192259,0.0515040632207538,0.0313951542221077,0.233287372162411,1.1414978039896,1.03189318028065,1.26274430475323,0.0275557361574524,"completed",0.392686254210294,TRUE,4317,47,1201,846,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","active_minus_pre7",FALSE,0.911660213730794,0.164069621150281,0.360544520836802,0.191782610525894,0.0143355716842141,0.551115692893992,0.187158400602525,0.184291968308924,0.917939417479061,1.73518787509545,1.20236682486167,2.50412511358556,0.00323321807704125,4317,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.011440617811069,0.0856093756996192,0.0606329412055018,-0.0332290053398989,0.204447756739137,1.08938070660509,0.967317013460919,1.22684735966483,0.315942049803995,"completed",0.465506317194373,TRUE,4317,47,1201,846,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_acf526bb8010","Marbled Murrelet","checklist_reporting","active_minus_pre14",TRUE,-0.0456201848307598,0.239308577804561,0.0498121000675197,0.247494501986291,0.0315738561217592,-0.0954322848982795,0.235317682465142,-0.55664646745539,0.365781897658831,0.908979911236881,0.573127847587817,1.44164078313366,0.685075775497102,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.865358874312128,-0.0669764033809322,0.103343662464626,-0.269526259842063,0.135573453080199,0.935217269042057,0.763741223535125,1.14519331072124,0.670604342596355,"completed",-0.0284558815173473,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_acf526bb8010","Marbled Murrelet","checklist_reporting","active_minus_pre7",FALSE,-0.0456201848307598,0.239308577804561,0.192968863295876,0.297999975735696,0.030384170120225,-0.238589048126636,0.29206889719528,-0.811033567633716,0.333855471380443,0.787738538492703,0.44439851285475,1.39634131770697,0.413989557937172,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.685224095896008,-0.237887211395239,0.12385762862521,-0.480643702711189,0.00486927992071065,0.788291596389226,0.618385207429127,1.00488115412931,0.154661051468045,"completed",-0.000701836731397121,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.305013064799773,0.164897114100304,0.285423103175491,0.172142755064687,0.0151621889372144,0.0195899616242814,0.162787617727641,-0.299467906250968,0.338647829499531,1.01978310407864,0.741212510316334,1.40304914567677,0.904213333738263,3103,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.904213333738263,0.0731899390375741,0.0704859622371696,-0.0649600083629287,0.211339886438077,1.07593487954328,0.937104938988661,1.23533215636144,0.476126592641651,"completed",-0.0535999774132927,TRUE,3103,48,999,643,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","active_minus_pre7",FALSE,0.305013064799773,0.164897114100304,0.186764974925039,0.20159122505476,0.0150802378342354,0.118248089874734,0.194086590441527,-0.262154637272834,0.498650817022302,1.12552330766943,0.769392037821517,1.64649834393141,0.542355893200747,3103,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.708896247990262,0.0810184330748707,0.08683403186571,-0.0891731420143243,0.251210008164066,1.08439088504091,0.914687189080948,1.28558003828754,0.537903152213023,"completed",0.037229656799863,TRUE,3103,48,999,643,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","active_minus_pre14",TRUE,0.0797534836945379,0.0601914267168983,0.0170677592604573,0.063725210535924,0.00219705828828269,0.0626857244340806,0.0573567235073466,-0.0497313879115406,0.175102836779702,1.06469217990907,0.951484970542875,1.19136872683628,0.274433411039345,217083,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.526912149195543,-0.00862795454176242,0.027097090974636,-0.0617372769378544,0.0444813678543296,0.991409159442069,0.940129848140965,1.04548549689091,0.857342627397333,"completed",0.071313678975843,FALSE,217083,58,29230,22972,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","active_minus_pre7",FALSE,0.0797534836945379,0.0601914267168983,0.0307879110563761,0.075422720650816,0.00208447244130344,0.0489655726381618,0.0717122706235125,-0.0915878950335125,0.189519040309836,1.05018419504638,0.912481110069456,1.20866813718616,0.494729402721936,217083,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.693620253823085,-0.0317867279853166,0.0337072267123899,-0.0978516783603273,0.0342782223896941,0.968713159456995,0.906783389379251,1.03487249137586,0.638157347251916,"completed",0.0807523006234784,FALSE,217083,58,29230,22972,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0625629494550203,0.0389784927825752,-0.05311250102532,0.0421422194648124,0.000980881708154769,0.11567545048034,0.0365174772501078,0.0441025102638682,0.187248390696812,1.1226314634999,1.04508948179609,1.20592678884679,0.0015366390915632,68271,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.00415796460070042,0.0422335334105438,0.0189460570212354,0.00509994399988026,0.0793671228212074,1.04313805789605,1.00511297085027,1.08260169691238,0.0565234208539867,"completed",0.0734419170697966,TRUE,68271,58,11888,6186,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","active_minus_pre7",FALSE,0.0625629494550203,0.0389784927825752,-0.062773450190639,0.0488414381295451,0.000921382955644406,0.125336399645659,0.0454097243646627,0.0363349753430295,0.214337823948289,1.13352970792832,1.03700315880599,1.23904116187601,0.0057779700302279,68271,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.0189847586707488,0.025170351457369,0.0233931520643617,-0.0206793840736488,0.0710200869883868,1.02548979932744,0.979532968099462,1.07360279109856,0.463187570012091,"completed",0.10016604818829,TRUE,68271,58,11888,6186,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c12b832d2b03","California Gull","checklist_reporting","active_minus_pre14",TRUE,-0.0611166805430783,0.119095419507669,-0.496575340037003,0.127598912531357,0.00983961048452111,0.435458659493924,0.103855574996484,0.231905472907117,0.639011846080732,1.54567183345674,1.26100052448069,1.89460778989399,2.75380242533141e-05,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.00033045629103977,0.274129802290556,0.0418271116518431,0.192150169875607,0.356109434705504,1.31538553121289,1.21185248703858,1.42776378662426,1.34547924276646e-09,"completed",0.161328857203368,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c12b832d2b03","California Gull","checklist_reporting","active_minus_pre7",FALSE,-0.0611166805430783,0.119095419507669,-0.546249712869088,0.143733921947407,0.00935842680358097,0.48513303232601,0.126989391914951,0.236238397754065,0.734027666897956,1.62439109099614,1.26647619926209,2.08345519485091,0.000133308780050497,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.00319941072121194,0.286667145094457,0.0497963328786625,0.189068126090111,0.384266164098804,1.331980783343,1.20812325439311,1.46853626129916,4.11490974070918e-07,"completed",0.198465887231553,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.59646907553366,0.135115597854402,0.0758254598571972,0.144933718573219,0.0131844722279147,0.520643615676462,0.113547624841669,0.298094360456726,0.743192870896199,1.68311057751975,1.34728891267882,2.1026382608065,4.53455607826696e-06,6644,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",2.0858957960028e-05,0.137627265589302,0.0409680571661893,0.0573313490269927,0.217923182151611,1.14754774001871,1.05900665309068,1.24349154160534,0.00276416168841378,"completed",0.38301635008716,TRUE,6644,55,1913,1050,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","active_minus_pre7",FALSE,0.59646907553366,0.135115597854402,0.100906214822439,0.162861071864383,0.0124929731516681,0.495562860711221,0.140691176727725,0.21981322138232,0.771312500040122,1.64142187097631,1.24584401183224,2.16260280816133,0.000427747116233212,6644,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.00196763673467277,0.10579933087804,0.0472971266282093,0.0130986661145194,0.198499995641561,1.11159879057077,1.0131848294387,1.21957202209882,0.0831034023455858,"completed",0.389763529833181,TRUE,6644,55,1913,1050,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","active_minus_pre14",TRUE,-0.0242278335548936,0.0963354446418592,-0.0472222812127652,0.0997723853289712,0.00526231314435074,0.0229944476578716,0.0933296334498104,-0.159928272594081,0.205917167909825,1.02326085803707,0.852204913221779,1.22865142801433,0.805388977812616,217092,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.878606157613763,-0.00857060762958761,0.0385347408906927,-0.0840973119289283,0.066956096669753,0.991466015326304,0.919341788819264,1.06924853357261,0.919805905749992,"completed",0.0315650552874592,FALSE,217092,58,29240,22974,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","active_minus_pre7",FALSE,-0.0242278335548936,0.0963354446418592,-0.0581299919859658,0.120287813375182,0.00503875928781542,0.0339021584310722,0.116928000775248,-0.195272511872685,0.26307682873483,1.03448338629887,0.822610456392636,1.30092666366204,0.771861787180074,217092,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.842031040560081,0.0203279650359473,0.0478806311471478,-0.0735163475695092,0.114172277641404,1.02053598526888,0.929120956797944,1.12094522204951,0.894881396191837,"completed",0.0135741933951249,TRUE,217092,58,29240,22974,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.241545870449136,0.0668582692623278,-0.0110773368164667,0.0683424280517627,0.00239679623430046,0.252623207265603,0.0659327170088066,0.123397456525471,0.381848958005735,1.28739810318386,1.13133398767584,1.4649907932902,0.000127348653401344,13364,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.000418431289747274,0.120334268276824,0.0282553152345713,0.064954868045238,0.175713668508409,1.12787380100669,1.06711086249821,1.19209667495949,8.59405255566222e-05,"completed",0.132288938988779,TRUE,13364,55,3349,1938,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","active_minus_pre7",FALSE,0.241545870449136,0.0668582692623278,0.0218898259759893,0.0844667300965341,0.00231985657419868,0.219656044473147,0.0834562371159718,0.0560848254406074,0.383227263505687,1.24564820930937,1.05768739873112,1.4670113903381,0.00848861729039664,13364,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.0229691997269556,0.0944397115424679,0.0360761032846046,0.0237318484020958,0.16514757468284,1.09904290153431,1.02401568962781,1.17956718012004,0.0370094665352848,"completed",0.125216332930679,TRUE,13364,55,3349,1938,217200,1,"each joint period-by-zone additive count replaced by 0/1"
