"analysis_version","analysis_taxon_id","species","outcome","comparison","primary_comparison","active_estimate","active_standard_error","pre_estimate","pre_standard_error","active_pre_covariance","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","full_covariance_used","status","multiplicity_family"
"editorial_requested_analysis_v1","atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","active_minus_pre14",TRUE,0.000864836333431443,0.290589310836765,-0.0116106831689616,0.300708266448052,0.0623512744289132,0.012475519502393,0.22397557952811,-0.42650854978919,0.451459588793976,1.01255366341969,0.652784284383676,1.57060294776035,0.955580515942495,0.990402976701556,3062,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_40f730f5ad72","Long-tailed Duck","finite_numeric_vs_x","active_minus_pre7",FALSE,0.000864836333431443,0.290589310836765,0.0806600243854774,0.337427166348247,0.0632078933222838,-0.079795188052046,0.268110897797584,-0.60528289159801,0.445692515493918,0.923305431006461,0.545919968620993,1.56157123374594,0.765993143679361,0.97658516932772,3062,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","active_minus_pre14",TRUE,-0.228557865311764,0.301622903412963,-0.402681164732928,0.316399800267109,0.074049361089532,0.174123299421165,0.20733182894401,-0.232239618157913,0.580486217000242,1.19020230802921,0.792756141779713,1.78690704414838,0.401004225413427,0.932556520034105,4581,TRUE,"completed","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_4ae57d328ec6","Greater Scaup","finite_numeric_vs_x","active_minus_pre7",FALSE,-0.228557865311764,0.301622903412963,-0.235396650154642,0.336247350713135,0.0748736145720329,0.00683878484287825,0.233005209342627,-0.449843033678886,0.463520603364643,1.00686222273037,0.63772824562246,1.58966070974642,0.97658516932772,0.97658516932772,4581,TRUE,"completed","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_59441ff7abde","Brant","finite_numeric_vs_x","active_minus_pre14",TRUE,0.0950381535523237,0.337825361426041,-0.251277446035388,0.324726570935346,0.0809379910378395,0.346315599587712,0.240202703187089,-0.124473047648146,0.81710424682357,1.41384875549755,0.882962058949773,2.26393454074301,0.149368974311386,0.932556520034105,3910,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_59441ff7abde","Brant","finite_numeric_vs_x","active_minus_pre7",FALSE,0.0950381535523237,0.337825361426041,-0.0821779032258923,0.347344590298936,0.0850521429055048,0.177216056778216,0.254302877336379,-0.321208423965993,0.675640537522425,1.19388901307717,0.725272071154444,1.96529141578217,0.485884127613063,0.97658516932772,3910,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_5a9a3495d0ea","Western Gull","finite_numeric_vs_x","active_minus_pre14",TRUE,,,,,,,,,,,,,,,719,TRUE,"failed_insufficient_support","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_5a9a3495d0ea","Western Gull","finite_numeric_vs_x","active_minus_pre7",FALSE,,,,,,,,,,,,,,,719,TRUE,"failed_insufficient_support","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_6b4cfd1ab927","Horned Grebe","finite_numeric_vs_x","active_minus_pre14",TRUE,-0.108920942596397,0.278692816653659,-0.0251697129300459,0.256003608951879,0.0403674322940808,-0.0837512296663507,0.249945332548089,-0.573635079564493,0.406132620231791,0.919660011768104,0.563473440581889,1.50100160243914,0.737566104547754,0.95354036297745,13234,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_6b4cfd1ab927","Horned Grebe","finite_numeric_vs_x","active_minus_pre7",FALSE,-0.108920942596397,0.278692816653659,-0.13350204478635,0.307393083052156,0.0407246717487654,0.0245811021899531,0.301182419913793,-0.565725593617701,0.614887797997607,1.02488570821205,0.567947897843175,1.84944907602661,0.934952611448206,0.97658516932772,13234,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_6cbe5bbd310c","Rhinoceros Auklet","finite_numeric_vs_x","active_minus_pre14",TRUE,,,,,,,,,,,,,,,1832,TRUE,"failed_insufficient_support","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_6cbe5bbd310c","Rhinoceros Auklet","finite_numeric_vs_x","active_minus_pre7",FALSE,,,,,,,,,,,,,,,1832,TRUE,"failed_insufficient_support","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_725074cbfcb6","Glaucous-winged Gull","finite_numeric_vs_x","active_minus_pre14",TRUE,-0.1006414847742,0.0805844349298353,-0.0350321091760842,0.0854909456659437,0.00384671453384149,-0.0656093755981156,0.0781608845659721,-0.218801894347213,0.0875831431509823,0.936496611280767,0.803480876491562,1.09153301416449,0.401236780272071,0.932556520034105,89309,TRUE,"completed","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
