"model_version_id","analysis_taxon_id","unit_label","region","outcome","band","band_label","contrast","contrast_type","period","minimum_day","maximum_day","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","n","status","stage","bh_family_id","bh_family_size","p_value_bh_13","significant_nominal_0_05","significant_bh_0_05"
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_8_10","8–<10 km","within_band_8_10_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.0340121533686391,0.0277507283147818,-0.0884025814103672,0.0203782746730891,0.966559757609078,0.915392282617561,1.02058732935553,0.22033756016636,217199,"completed","s2_detectability","bald_eagle__detection__late_egg__13_bands",13,0.40919832602324,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_8_10","8–<10 km","within_band_8_10_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.0923152080000666,0.0277377567824276,-0.146680212305556,-0.0379502036945769,0.911817692011889,0.863570092353711,0.962760881632465,0.000874271253208117,217199,"completed","s2_detectability","bald_eagle__detection__active_0_14__13_bands",13,0.00568276314585276,TRUE,TRUE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_10_12","10–<12 km","within_band_10_12_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,0.0239218636606955,0.0337977624793805,-0.0423205335569294,0.0901642608783204,1.02421028672151,0.958562479883808,1.0943540284962,0.479073006128825,217199,"completed","s2_detectability","bald_eagle__detection__early_pre__13_bands",13,0.803822085523509,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_10_12","10–<12 km","within_band_10_12_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,0.0632005274177036,0.0344834711104433,-0.00438583402069267,0.1307868888561,1.06524042772762,0.995623769704092,1.13972486735886,0.0668356775386936,217199,"completed","s2_detectability","bald_eagle__detection__immediate_pre__13_bands",13,0.289621269334339,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_10_12","10–<12 km","within_band_10_12_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,0.0659556469669235,0.0421132566094151,-0.0165848192592235,0.14849611319307,1.06817933912176,0.983551951704634,1.16008828872646,0.11731367098073,217199,"completed","s2_detectability","bald_eagle__detection__spawn_start__13_bands",13,0.21786824610707,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_10_12","10–<12 km","within_band_10_12_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,0.103346476242263,0.0289626713963438,0.0465806834093606,0.160112269075165,1.10887554155655,1.04768260626312,1.17364262736794,0.000359353450004817,217199,"completed","s2_detectability","bald_eagle__detection__early_egg__13_bands",13,0.00467159485006262,TRUE,TRUE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_10_12","10–<12 km","within_band_10_12_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,0.0374872326117502,0.026228131837412,-0.0139189611713456,0.0888934263948461,1.03819874191079,0.986177459690871,1.09296416898741,0.152924995170315,217199,"completed","s2_detectability","bald_eagle__detection__late_egg__13_bands",13,0.332857875616091,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_10_12","10–<12 km","within_band_10_12_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,0.0933755884355057,0.026972108889201,0.0405112264255791,0.146239950445432,1.09787400662159,1.04134300019659,1.15747389110773,0.000536314003101585,217199,"completed","s2_detectability","bald_eagle__detection__active_0_14__13_bands",13,0.00568276314585276,TRUE,TRUE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_12_14","12–<14 km","within_band_12_14_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0157140573180299,0.0441559058204726,-0.102258042430899,0.0708299277948389,0.984408764297125,0.902796561790121,1.0733986550674,0.7219329180929,217199,"completed","s2_detectability","bald_eagle__detection__early_pre__13_bands",13,0.853193448655246,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_12_14","12–<14 km","within_band_12_14_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.00583238691783282,0.0426287437832224,-0.0893831894391345,0.0777184156034689,0.994184588432443,0.914495081568925,1.08081827425563,0.891174517338984,217199,"completed","s2_detectability","bald_eagle__detection__immediate_pre__13_bands",13,0.902675462520361,FALSE,FALSE
