"pooling_family_id_v2","component_evidence_id","stable_unit_id","region","contrast","canonical_model_id","unit_class","response_state","component_estimand_id","included_in_future_estimator","disposition_reason_code"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_bdeea0b41c3039a0e49cc070","atx_ebf17f77fb66","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_c18663862090c550396ab5e9","atx_d002764a39e8","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_c5422cdad9ee46e097354949","atx_e0e678a61ad7","WCVI","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_c6abb0b5cb984029d764a7f0","atx_86eda7ed9025","WCVI","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_c6eda2541a73aa87103438cf","atx_d7dd9536145c","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_ca7c30331964662d6abf02a9","atx_acf526bb8010","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_cbf4e28e90bd5b041a7e278d","atx_v2_000006","WCVI","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_cce525d1f4e4fca8d6a3ac6c","atx_acf526bb8010","WCVI","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d06fedb17212a4bbbd5ee8ac","atx_6cbe5bbd310c","WCVI","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d16424136db4e80ec9dcee97","atx_ebf17f77fb66","WCVI","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d16ee0609c5668718f730b2c","atx_c34f23342a55","WCVI","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d17afacfbcc60f6a6fe22e19","atx_7b80ddaff058","WCVI","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d21b7a85049a463a96362c73","atx_1930f23cc4f8","WCVI","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d23e7da06575b8338081f19d","atx_1812dd827ede","WCVI","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d25ea43694da0e617597350e","atx_82312e6f2848","WCVI","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d287b47a6b8a636e0fd8019e","atx_v2_000007","WCVI","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d302a55c709d4643e6a839ef","atx_1812dd827ede","WCVI","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d36b553b6bf4b235084547ab","atx_15dd5efcd8d6","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d49e3ddc9cfaaef39250a3df","atx_fc0a9b777dcd","WCVI","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d509e0ab85b6970c48d7efd2","atx_40f730f5ad72","WCVI","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d52a7cb6d8fb30e9921e25cf","atx_c2d1fbbaf6d3","WCVI","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d54836dee01979e9f947e5b6","atx_ebf17f77fb66","WCVI","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d5987ad73c8115024c68421d","atx_a113baee5693","WCVI","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d5aaf4f99d00a2be9dc8580e","atx_08bb40b40c0a","WCVI","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d67597b0c207b5aa10aa4a04","atx_v2_000003","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d6f1e9169ad1f04826d459be","atx_815c98107028","WCVI","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d72a6ef5e2597bb04e347afa","atx_c34f23342a55","WCVI","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d7ac646db19883efc7a26d25","atx_6b4cfd1ab927","WCVI","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d832d5638e62eb098829ef0d","atx_ebf17f77fb66","WCVI","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_d9ca2709b2525fafe846d6d8","atx_725074cbfcb6","WCVI","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_da3c15cd28afd1db987cf43a","atx_a113baee5693","WCVI","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_ddd87b4cfcee78748fcf6587","atx_acf526bb8010","WCVI","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_de084644d3b6d621bdb6be9f","atx_40f730f5ad72","WCVI","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_e044f1afa5d1d608c6b22551","atx_35518e24dfdd","WCVI","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_e247a10fec13519e0dc9e3ec","atx_v2_000011","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_e449c7cf9fbd1439b40ecdf4","atx_99238953638b","WCVI","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_e471b645336e2337170d954f","atx_7b80ddaff058","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_e61756f73084148f9c3b40c9","atx_6b4cfd1ab927","WCVI","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_e707e31752c09ce7b399c6b6","atx_04afbeb21fb0","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_e71cb4061640fe3b2d9803e9","atx_87b306550dba","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_e9df245ceff04c639378c983","atx_8608f2ed61cf","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_eab81c8b21c1caab78ee78c6","atx_v2_000007","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_eb136c144c2a024c27a08e0d","atx_acf526bb8010","WCVI","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_eb5346a23ae1f216bc4ca9f9","atx_c2d1fbbaf6d3","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_eb9c903700f5649e2e486004","atx_04afbeb21fb0","WCVI","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_ecb1741bed35eb3d27e7f2de","atx_fadb8da1a816","WCVI","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_eccc444348dce330f3e2b55e","atx_1328b44be502","WCVI","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_ef1d02190c5b5845c982f6a2","atx_35707a9578d5","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_f3b0578e7fce245cbab23ceb","atx_v2_000011","WCVI","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_f3b5286b0c1e31d47e811adf","atx_v2_000003","WCVI","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_f4604839b5b1edd8ec4acec6","atx_7571c026ae99","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_f480d6a5183f4fd45d79e051","atx_c9db024faf12","WCVI","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_f50c94027b407a4b339e5038","atx_35707a9578d5","WCVI","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_f65eb30342925ca06bc9a5eb","atx_1930f23cc4f8","WCVI","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_f6728327600360d88451e98f","atx_aa5353f6d6d2","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_f758a84fa110c56c83fbf0cc","atx_1930f23cc4f8","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_f8a833ef0fa185743bea6161","atx_98ca0000b734","WCVI","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_f903cc212f230ce97c744c1e","atx_40f730f5ad72","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_fb00978c41da8f5a49385c70","atx_15dd5efcd8d6","WCVI","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_fb65ff35a7fe53690b7220b5","atx_815c98107028","WCVI","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_fc2456b31f2b0873c83414cf","atx_04afbeb21fb0","WCVI","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_fdc18e76f184a3f84f0c74fc","atx_59441ff7abde","WCVI","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_fe4f96a107872b3fa9b25905","atx_87b306550dba","WCVI","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_09fa5f08ca9b9221d529eeb6","ce2_ffc66954c0f9c2909ad17445","atx_v2_000011","WCVI","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_00282b165c0bfeb476a79ddb","atx_98ca0000b734","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_0047910fe3048db18c0b700b","atx_40f730f5ad72","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_008e4a831a7150c2dc0a5943","atx_aa5353f6d6d2","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_02276ef2c82e433e4226b52b","atx_e0e678a61ad7","SoG","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_0321fa161fb16ccd69911ccb","atx_1328b44be502","SoG","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_03321d023e3bf79f64eda3c6","atx_v2_000011","SoG","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_0374f1420fdc8005ca1a2d55","atx_815c98107028","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_03aa19daa5aaf84f575f331f","atx_815c98107028","SoG","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_045afa968a204ccacd6470d2","atx_v2_000006","SoG","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_06a734267daa778a6396c6f3","atx_35707a9578d5","SoG","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_0de9fbca6da2d422d8f3d51b","atx_99238953638b","SoG","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_116ec54ccad094a99179cda0","atx_7d980a7c8c37","SoG","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_17cbe1dc9af7c9cbc4203dc0","atx_6cbe5bbd310c","SoG","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_1824698202eeecec8358d287","atx_35518e24dfdd","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_18fb98ce7a08efc9821ce9bc","atx_c12b832d2b03","SoG","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_197a19c5e96364b64b4e658e","atx_v2_000011","SoG","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_19f1ff1d97c24c3d3a438cfe","atx_3083477933a8","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_1ac9b9506619c085071765b9","atx_04afbeb21fb0","SoG","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_1be66f631eba5abcc15cf647","atx_v2_000003","SoG","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_1bf7100195b47f9186958762","atx_08bb40b40c0a","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_1e3efb60159c20a39e945cd2","atx_ebf17f77fb66","SoG","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_1e5fd30e3f7bcad119d3a2ac","atx_1328b44be502","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_215773739461da4813139cc6","atx_c12b832d2b03","SoG","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_21612263418984abad454121","atx_15dd5efcd8d6","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_244f6521a09964d6ad360d57","atx_v2_000007","SoG","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_25a448dc9c871ec7abbaeffc","atx_99238953638b","SoG","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_25e1808eedd9d261584d5c27","atx_c34f23342a55","SoG","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_26d93e0634d9990d50c5df28","atx_1328b44be502","SoG","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_2766748c3bb2628ae22839d3","atx_87b306550dba","SoG","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_27d9e323c082f0f2b010e0a2","atx_99238953638b","SoG","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_28c54248ac6244305f8be1bd","atx_a113baee5693","SoG","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_2975fa3e44d742d8f310979d","atx_4ae57d328ec6","SoG","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_2af6f7abbfb0fd08129410b0","atx_9ae1aa9b7fdf","SoG","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_2dbad74ffcb7ecf5eda60d32","atx_136b0e66254b","SoG","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_2dea045511edf282dfa82a7c","atx_5a9a3495d0ea","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_2f6f9bc0044d5a3700e14a09","atx_04afbeb21fb0","SoG","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_301b1f1e22ae380c55fee6fd","atx_725074cbfcb6","SoG","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_325dd32ab1b5b5bf8d84474c","atx_87b306550dba","SoG","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_326b208e217414dbb0494feb","atx_ebf17f77fb66","SoG","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_331deeccfcfaa3e7599bf63f","atx_c34f23342a55","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_331fb5d3866158982b94c1b9","atx_a444854c6b66","SoG","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_33d2aa1a180a337d93678c55","atx_fc0a9b777dcd","SoG","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_345d65dfae9614400cbafaf9","atx_7571c026ae99","SoG","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_3462e405ac0e87cc2e488bd1","atx_3083477933a8","SoG","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_373c166f27e4ff618c92bcb0","atx_82312e6f2848","SoG","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_3b0e566c2042153117982e13","atx_c2d1fbbaf6d3","SoG","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_3b823ee508df1a0a026d3dd3","atx_04cf65098f13","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_3cb0389c7c48112ae93aa846","atx_fc0a9b777dcd","SoG","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_3d3f1984e857dc9b20c5ba82","atx_4ae57d328ec6","SoG","time_spawn_start","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_3d6380e2fb10c799b00f0306","atx_fc0a9b777dcd","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_412367629a501c3b3802c004","atx_3083477933a8","SoG","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_4594f2fea6f5ba0b80a2cd38","atx_35707a9578d5","SoG","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_460735d822906ce24b486335","atx_15dd5efcd8d6","SoG","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_4610297ec9e0850d8c635433","atx_c34f23342a55","SoG","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_46f356ed4e8ec46d82f410ff","atx_v2_000011","SoG","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_4a3f9a2ad334c8b21e83d9da","atx_1812dd827ede","SoG","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_4a5a19ab7127b8e51cfb1446","atx_d002764a39e8","SoG","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_4a9ba7168b1913222fd76de8","atx_1812dd827ede","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_4bf2323617ee84f8c2f4e17c","atx_c34f23342a55","SoG","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_4cb4f22ec1af7d1c82767b50","atx_35518e24dfdd","SoG","time_late_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_4da285a3ed6906c4def63d52","atx_6cbe5bbd310c","SoG","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_4e42b86bf8fdf73e2791029b","atx_c9db024faf12","SoG","time_post","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_502f70a0b20cc848dc34dc14","atx_1812dd827ede","SoG","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_506363a9a6ac36bdfaff2402","atx_815c98107028","SoG","time_immediate_pre","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_0bdfe4f2895698685dec17c5","ce2_5097442885cc47cce1be18f0","atx_1930f23cc4f8","SoG","time_early_egg","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
