"model_id","region","unit_label","unit_class","outcome","contrast","estimate","standard_error","conf_low","conf_high","p_value","n","status","multiplicity_family","q_value","pooling_family_id_v2","component_evidence_id","partial_pool_estimate_v2","partial_pool_standard_error_v2","partial_pool_conf_low_v2","partial_pool_conf_high_v2","pooling_reason_code_v2"
"M02","CC","Red-throated Loon","species","positive_count","active_near","0.298871503225805","0.449286485293342","-0.581730007949145","1.17947301440075","0.507445190775581","132","completed","M02_CC_positive_count","0.834521958620486","pf2_ad640f92d3d5c42f74654e10","ce2_3d4f683ffb8ed2cd629eadb7","0.28960433026635074","0.43810374572901517","-0.56906323285461258","1.1482718933873139","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","Red-throated Loon","species","detection","active_near","1.41218443541985","0.601030084168522","0.234165470449549","2.59020340039015","0.0187932465800476","9007","completed","M02_NA_detection","0.0418576855646515","pf2_7512ad88c8966f79d2d41477","ce2_69137d7f8e8d757ceecfd0cd","0.041551974717201526","0.044066783397380731","-0.04481733365619231","0.12792128309059536","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","Red-throated Loon","species","positive_count","active_near","0.113759055244607","0.552506839521877","-0.969154350218272","1.19667246070749","0.837064148440012","250","completed","M02_NA_positive_count","0.898187521622281","pf2_ccfcd821294d4a4907199d60","ce2_10f4db344d13ac7b89e506e9","0.055101383086887244","0.42480405538599764","-0.77749926595622643","0.88770203213000098","INCLUDED_PRIMARY_REPRESENTATION"
"M02","SoG","Ring-billed Gull","species","detection","active_near","0.536322619588391","0.0630135589624786","0.412816044021933","0.659829195154849","1.72104328139598e-17","217200","completed","M02_SoG_detection","5.2706950492752e-17","pf2_9998fb16c88151e769fb6161","ce2_d57da73d4526b654ee5c0854","0.53056957999030774","0.062437176871964699","0.40819496202489969","0.65294419795571579","INCLUDED_PRIMARY_REPRESENTATION"
"M02","SoG","Ring-billed Gull","species","positive_count","active_near","-0.143259530577797","0.0713501408560995","-0.283105806655752","-0.00341325449984198","0.0447200197265369","4549","completed","M02_SoG_positive_count","0.08115855431853","pf2_14b77668b36fcb5b883340d2","ce2_f6efb037aa26fb432d720c1a","-0.12692491051225271","0.069248732461664936","-0.2626499321121657","0.0088001110876602673","INCLUDED_PRIMARY_REPRESENTATION"
"M02","WCVI","Ring-billed Gull","species","detection","active_near","0.146374938621434","0.804072964173713","-1.42960807115904","1.72235794840191","0.855549874552483","8584","completed","M02_WCVI_detection","0.891956252193014","pf2_91a7602799863c6b7e560c5a","ce2_465257caf832cbad0fac713c","0.41893531135716905","0.57101461592766245","-0.70023277050702082","1.5381033932213588","INCLUDED_PRIMARY_REPRESENTATION"
"M02","WCVI","Ring-billed Gull","species","positive_count","active_near","-15.4278501315585","10.5600043784971","-36.1254587134128","5.26975845029576","0.182156501128289","35","completed","M02_WCVI_positive_count","0.300511217377068","pf2_c415098f6f092326d86b4aa9","ce2_e089a4ae48e3427390915cfb","-0.010133206610479797","1.8120651056936146","-3.5617155514117309","3.5414491381907709","INCLUDED_PRIMARY_REPRESENTATION"
"M02","CC","Ring-billed Gull","species","detection","active_near","56.6834328520965","7179.24397073031","-14014.6347497793","14128.0016154835","0.993700399899925","861","completed","M02_CC_detection","0.997629798174629","pf2_e28aa8a93065ca93d76aa9b1","ce2_ec3a3053a3fcf26b33784a28","1.3435997635072578","0.11111910791213579","1.125810314005252","1.5613892130092637","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","Ring-billed Gull","species","detection","active_near","-0.102507749430979","0.711328017301127","-1.49671066334119","1.29169516447923","0.88541553002754","9007","completed","M02_NA_detection","0.923092786624456","pf2_7512ad88c8966f79d2d41477","ce2_e3407b2cb0723069bc887116","0.041551974717201526","0.044066783397380731","-0.04481733365619231","0.12792128309059536","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","Ring-billed Gull","species","positive_count","active_near","-0.679637077544324","0.976390322543805","-2.59336210973018","1.23408795464153","0.486731322009036","490","completed","M02_NA_positive_count","0.672834474541903","pf2_ccfcd821294d4a4907199d60","ce2_23f7c5fd84b3bc3280c704c6","-0.23539363815131864","0.54927385373595716","-1.3119506091233162","0.8411633328206789","INCLUDED_PRIMARY_REPRESENTATION"
"M02","SoG","Black Scoter","species","detection","active_near","0.109055369278746","0.105592651670764","-0.0979062279959517","0.316016966553443","0.301700701457074","217178","completed","M02_SoG_detection","0.389035115036753","pf2_9998fb16c88151e769fb6161","ce2_faa071830c62d1ad366cdf6d","0.11456741802758946","0.10294581134672126","-0.087202664571239041","0.31633750062641797","INCLUDED_PRIMARY_REPRESENTATION"
"M02","SoG","Black Scoter","species","positive_count","active_near","-0.414394914903933","0.147899790461528","-0.704278504208528","-0.124511325599338","0.00514036488918446","1684","completed","M02_SoG_positive_count","0.0109512121552191","pf2_14b77668b36fcb5b883340d2","ce2_0a77d208d2ec95b1344e1b6e","-0.29872617554636027","0.13151264247949296","-0.55648621831785894","-0.040966132774861663","INCLUDED_PRIMARY_REPRESENTATION"
"M02","WCVI","Black Scoter","species","detection","active_near","1.50674464507352","0.453379969979694","0.618119903913323","2.39536938623372","0.000889402028099109","8578","completed","M02_WCVI_detection","0.00207527139889792","pf2_91a7602799863c6b7e560c5a","ce2_d94780b899f81670476217ce","1.3137734157987935","0.39574418612633144","0.53812906390006809","2.089417767697519","INCLUDED_PRIMARY_REPRESENTATION"
"M02","WCVI","Black Scoter","species","positive_count","active_near","0.727477543139506","0.500980758698905","-0.254444743910349","1.70939983018936","0.152051961693042","82","completed","M02_WCVI_positive_count","0.280711313894846","pf2_c415098f6f092326d86b4aa9","ce2_06dbdef4633541d2f3da7118","0.70884100728238164","0.48337208127173559","-0.23855086314238805","1.6562328777071513","INCLUDED_PRIMARY_REPRESENTATION"
"M02","CC","Black Scoter","species","detection","active_near","2.05043012071636","3.84801367824043","-5.49167668863489","9.59253693006761","0.594134534757446","861","completed","M02_CC_detection","0.716008285476922","pf2_e28aa8a93065ca93d76aa9b1","ce2_64fb1f3c3223d40f59af7480","1.3435997635072578","0.11111910791213579","1.125810314005252","1.5613892130092637","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","Black Scoter","species","detection","active_near","2.09272070389269","0.650028380365579","0.818665078376156","3.36677632940922","0.00128445829980059","9004","completed","M02_NA_detection","0.00449560404930206","pf2_7512ad88c8966f79d2d41477","ce2_a4897c1df3c39934a07eb319","0.041551974717201526","0.044066783397380731","-0.04481733365619231","0.12792128309059536","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","Black Scoter","species","positive_count","active_near","0.095460145923739","0.923104627012566","-1.71382492302089","1.90474521486837","0.917786076164356","168","completed","M02_NA_positive_count","0.93773794738532","pf2_ccfcd821294d4a4907199d60","ce2_ccf331800f748500dc15d694","0.013000171227552889","0.5392323486141537","-1.0438758113551352","1.069876153810241","INCLUDED_PRIMARY_REPRESENTATION"
"M02","SoG","Common Murre","species","detection","active_near","-0.869471777848226","0.131681423111952","-1.12756736714765","-0.611376188548801","4.0334633198326e-11","217200","completed","M02_SoG_detection","1.09799834817665e-10","pf2_9998fb16c88151e769fb6161","ce2_deb32c9c7afb2b22b3fb0d1b","-0.78780825247574504","0.12665196162466894","-1.0360415358314452","-0.53957496912004488","INCLUDED_PRIMARY_REPRESENTATION"
"M02","SoG","Common Murre","species","positive_count","active_near","-0.262383147869776","0.234019957933208","-0.721062265418863","0.196295969679311","0.262338342889894","2023","completed","M02_SoG_positive_count","0.338278389515916","pf2_14b77668b36fcb5b883340d2","ce2_4a4211019256b6738ae6c8f6","-0.10271076336806111","0.18148153185643054","-0.45840802966582345","0.25298650292970121","INCLUDED_PRIMARY_REPRESENTATION"
"M02","WCVI","Common Murre","species","detection","active_near","-0.481847579409801","0.278731253660073","-1.02816083658354","0.0644656777639426","0.0838596783861904","8584","completed","M02_WCVI_detection","0.111057411916847","pf2_91a7602799863c6b7e560c5a","ce2_c704f27c33fd9b63539a5f46","-0.35740305390671295","0.26359896593092841","-0.87404753349333331","0.15924142567990746","INCLUDED_PRIMARY_REPRESENTATION"
"M02","WCVI","Common Murre","species","positive_count","active_near","-0.111482797627758","0.295850130161149","-0.691349052743609","0.468383457488094","0.706500462619275","440","completed","M02_WCVI_positive_count","0.788651679202911","pf2_c415098f6f092326d86b4aa9","ce2_11e0ccac3485a179307ad0d0","-0.097130678410982982","0.29209582864931616","-0.66962798259802558","0.47536662577605959","INCLUDED_PRIMARY_REPRESENTATION"
"M02","CC","Common Murre","species","detection","active_near","-1.40969421167149","1.40277643922972","-4.15913603256173","1.33974760921875","0.314929841954246","861","completed","M02_CC_detection","0.486827683732979","pf2_e28aa8a93065ca93d76aa9b1","ce2_d5dbf317b9880c20125b0e99","1.3435997635072578","0.11111910791213579","1.125810314005252","1.5613892130092637","INCLUDED_PRIMARY_REPRESENTATION"
"M02","CC","Common Murre","species","positive_count","active_near","-24.9835147791693","15.2981366845826","-54.9678626809512","5.00083312261253","0.200952494950783","31","completed","M02_CC_positive_count","0.763619480812974","pf2_ad640f92d3d5c42f74654e10","ce2_473233e3e932651f35edd8ac","-0.30139612545119843","1.9596396752994243","-4.1422193117138359","3.5394270608114389","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","Common Murre","species","detection","active_near","1.50943447245531","0.734745095839884","0.0693340846091353","2.94953486030148","0.0399403958828435","9007","completed","M02_NA_detection","0.0752722845484359","pf2_7512ad88c8966f79d2d41477","ce2_37daa1371a58647769cf88d4","0.041551974717201526","0.044066783397380731","-0.04481733365619231","0.12792128309059536","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","Common Murre","species","positive_count","active_near","-1.69919136532098","1.29140688691711","-4.23034886367852","0.83196613303655","0.189804792309029","222","completed","M02_NA_positive_count","0.356833009540974","pf2_ccfcd821294d4a4907199d60","ce2_4c6aacc8a292689145777d46","-0.37909392809207976","0.59077531942547523","-1.5369922771211575","0.77880442093699798","INCLUDED_PRIMARY_REPRESENTATION"
"M02","SoG","Black Turnstone","species","detection","active_near","-0.283339975316327","0.0864379755809339","-0.452758407454957","-0.113921543177696","0.00104561287376587","217200","completed","M02_SoG_detection","0.00170783436048426","pf2_9998fb16c88151e769fb6161","ce2_65e8cba7e0c7edd799c17d1b","-0.26635185540143858","0.084967956969102421","-0.43288599090082841","-0.09981771990204874","INCLUDED_PRIMARY_REPRESENTATION"
"M02","SoG","Black Turnstone","species","positive_count","active_near","0.23505148648859","0.118322805046644","0.0031387885971679","0.466964184380013","0.0470369594393692","4421","completed","M02_SoG_positive_count","0.0823146790188961","pf2_14b77668b36fcb5b883340d2","ce2_ef9aeb64fcb3c40204544588","0.22101779220950046","0.10941566099549135","0.0065670373136934579","0.43546854710530747","INCLUDED_PRIMARY_REPRESENTATION"
"M02","WCVI","Black Turnstone","species","detection","active_near","-0.00771781055010108","0.254155169046401","-0.505861941881047","0.490426320780845","0.975774737777993","8584","completed","M02_WCVI_detection","0.975774737777993","pf2_91a7602799863c6b7e560c5a","ce2_e5b23dec78602da1ec0bb8c5","0.055229189060255111","0.24252605548033843","-0.42011314499377123","0.53057152311428146","INCLUDED_PRIMARY_REPRESENTATION"
"M02","WCVI","Black Turnstone","species","positive_count","active_near","1.07739780057091","0.280955350483846","0.526725313622575","1.62807028751925","0.000148548181449032","386","completed","M02_WCVI_positive_count","0.000792256967728172","pf2_c415098f6f092326d86b4aa9","ce2_084d4aa3db09e29fe32779b2","1.0632670766313221","0.27773402435540834","0.51891839161335163","1.6076157616492925","INCLUDED_PRIMARY_REPRESENTATION"
"M02","CC","Black Turnstone","species","detection","active_near","1.71672200694917","0.849743485419595","0.0512247755267632","3.38221923837158","0.0433540790824543","861","completed","M02_CC_detection","0.107244300888176","pf2_e28aa8a93065ca93d76aa9b1","ce2_ac8d695a7dce2a94a1a8cb2c","1.3435997635072578","0.11111910791213579","1.125810314005252","1.5613892130092637","INCLUDED_PRIMARY_REPRESENTATION"
"M02","CC","Black Turnstone","species","positive_count","active_near","-0.868779720517885","1.93207775276527","-4.65565211593782","2.91809267490205","0.656681460916998","54","completed","M02_CC_positive_count","0.834521958620486","pf2_ad640f92d3d5c42f74654e10","ce2_f17639b24584cd5ad7be8748","-0.39019110104413157","1.3814243135431881","-3.0977330029567471","2.3173508008684842","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","Black Turnstone","species","detection","active_near","0.809181293308195","0.304776719989282","0.211818922129203","1.40654366448719","0.0079309101456318","9007","completed","M02_NA_detection","0.0242884123209974","pf2_7512ad88c8966f79d2d41477","ce2_127a74f0f2c4cba1933911a4","0.041551974717201526","0.044066783397380731","-0.04481733365619231","0.12792128309059536","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","Black Turnstone","species","positive_count","active_near","0.502853418815085","0.390750326583752","-0.263017221289069","1.26872405891924","0.198795030627442","481","completed","M02_NA_positive_count","0.359360247672684","pf2_ccfcd821294d4a4907199d60","ce2_a010f39e648502f5ff3fde81","0.36597570793987522","0.33681333341174885","-0.29416629506003378","1.0261177109397841","INCLUDED_PRIMARY_REPRESENTATION"
"M02","SoG","Surfbird","species","detection","active_near","0.133426297649839","0.185522511486168","-0.23019782486305","0.497050420162729","0.472022655874914","217200","completed","M02_SoG_detection","0.564124637509043","pf2_9998fb16c88151e769fb6161","ce2_a3e485c5a8958ea8f4df0e33","0.14547272441688014","0.17219570862232214","-0.19202466277522451","0.48297011160898479","INCLUDED_PRIMARY_REPRESENTATION"
"M02","SoG","Surfbird","species","positive_count","active_near","1.19563031062733","0.276488239567397","0.653713361075231","1.73754726017943","1.67859471236434e-05","1063","completed","M02_SoG_positive_count","4.83830240622662e-05","pf2_14b77668b36fcb5b883340d2","ce2_ada172ffbe5bfb494df2cece","0.68745642369419835","0.19926890518127024","0.2968965463001817","1.0780163010882151","INCLUDED_PRIMARY_REPRESENTATION"
"M02","WCVI","Surfbird","species","detection","active_near","0.379646927298892","0.433551155325905","-0.470113337139881","1.22940719173767","0.381210478453371","8584","completed","M02_WCVI_detection","0.434402638237563","pf2_91a7602799863c6b7e560c5a","ce2_d97932436409d32c9a4269eb","0.45000900055082571","0.3823504666135446","-0.29938414348380604","1.1994021445854575","INCLUDED_PRIMARY_REPRESENTATION"
"M02","WCVI","Surfbird","species","positive_count","active_near","0.644491705453148","0.647614764643239","-0.6248332332476","1.9138166441539","0.322318040712334","118","completed","M02_WCVI_positive_count","0.455037233946825","pf2_c415098f6f092326d86b4aa9","ce2_ffb63d66482d3b792738a33e","0.6238811893863726","0.61085759395641626","-0.57337769445099551","1.8211400732237406","INCLUDED_PRIMARY_REPRESENTATION"
"M02","CC","Surfbird","species","detection","active_near","2.56334137461283","1.1097944062451","0.388144338372435","4.73853841085323","0.0209023111340135","861","completed","M02_CC_detection","0.0545782568499242","pf2_e28aa8a93065ca93d76aa9b1","ce2_85831281c11ec086dbb9782e","1.3435997635072578","0.11111910791213579","1.125810314005252","1.5613892130092637","INCLUDED_PRIMARY_REPRESENTATION"
"M02","CC","Surfbird","species","positive_count","active_near","-3.00156868488296","2.76211119482309","-8.41530662673622","2.41216925697031","0.293273002737824","39","completed","M02_CC_positive_count","0.834521958620486","pf2_ad640f92d3d5c42f74654e10","ce2_72cc271f354a4d01bb266503","-0.94306868358249907","1.6070497009977536","-4.0928282189039589","2.2066908517389603","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","Surfbird","species","detection","active_near","0.989698623571708","0.732413852211312","-0.445832526762465","2.42522977390588","0.176604692341959","9007","completed","M02_NA_detection","0.262231209841091","pf2_7512ad88c8966f79d2d41477","ce2_3bbb359e212383a9c03bddb6","0.041551974717201526","0.044066783397380731","-0.04481733365619231","0.12792128309059536","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","Surfbird","species","positive_count","active_near","-2.40360875747799","1.26474521033646","-4.88250936973746","0.075291854781474","0.0633864111376473","78","completed","M02_NA_positive_count","0.198610754897962","pf2_ccfcd821294d4a4907199d60","ce2_6142f469a10a8b184b1dbfb8","-0.54310018932073556","0.58815902591283364","-1.6958706972920501","0.60967031865057886","INCLUDED_PRIMARY_REPRESENTATION"
"M02","SoG","Surf Scoter","species","detection","active_near","0.18520342049655","0.0384307287013151","0.109879192241972","0.260527648751128","1.44171615922642e-06","217183","completed","M02_SoG_detection","2.61644784452203e-06","pf2_9998fb16c88151e769fb6161","ce2_ab2bbc775bc701ce2357f84b","0.18544457326445454","0.038298843840764311","0.11038021868703282","0.26050892784187629","INCLUDED_PRIMARY_REPRESENTATION"
"M02","SoG","Surf Scoter","species","positive_count","active_near","0.536771296529535","0.0603800139448665","0.418426469197597","0.655116123861473","6.73478917262046e-19","16632","completed","M02_SoG_positive_count","8.25011673646007e-18","pf2_14b77668b36fcb5b883340d2","ce2_a107f296bb517f7269479aea","0.51992802368563729","0.059090459897799791","0.40411285045604134","0.63574319691523318","INCLUDED_PRIMARY_REPRESENTATION"
"M02","WCVI","Surf Scoter","species","detection","active_near","0.973934984392502","0.147652341318109","0.684536395409008","1.263333573376","4.22010669312565e-11","8581","completed","M02_WCVI_detection","3.44642046605261e-10","pf2_91a7602799863c6b7e560c5a","ce2_b4add378ca4d75e68769c9d7","0.96502672087522057","0.14526471722777962","0.68031310688437741","1.2497403348660638","INCLUDED_PRIMARY_REPRESENTATION"
"M02","WCVI","Surf Scoter","species","positive_count","active_near","1.17110739756034","0.195163781488746","0.7885863858424","1.55362840927828","2.36404423874121e-09","1857","completed","M02_WCVI_positive_count","1.89123539099297e-08","pf2_c415098f6f092326d86b4aa9","ce2_2aee2d7d597d2121c3937741","1.1631642400277602","0.19407437053434293","0.78278546345816657","1.5435430165973538","INCLUDED_PRIMARY_REPRESENTATION"
"M02","CC","Surf Scoter","species","detection","active_near","3.03788667382822","0.559382584112708","1.94149680896732","4.13427653868913","5.61066262521006e-08","861","completed","M02_CC_detection","2.63701143384873e-06","pf2_e28aa8a93065ca93d76aa9b1","ce2_a4e5df606e91137ff29ddb82","1.3435997635072578","0.11111910791213579","1.125810314005252","1.5613892130092637","INCLUDED_PRIMARY_REPRESENTATION"
"M02","CC","Surf Scoter","species","positive_count","active_near","2.43962724588873","1.01420408587429","0.451787237575115","4.42746725420234","0.0169361353694858","265","completed","M02_CC_positive_count","0.177024161420499","pf2_ad640f92d3d5c42f74654e10","ce2_c17bbb4c8f46b844617dac2e","1.953924488886023","0.90228718923617846","0.18547409427123696","3.7223748835008088","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","Surf Scoter","species","detection","active_near","0.135902904505939","0.253279170514219","-0.36052426970193","0.632330078713808","0.591562216247507","9006","completed","M02_NA_detection","0.706988990149459","pf2_7512ad88c8966f79d2d41477","ce2_65177feffbbf7d34300444d0","0.041551974717201526","0.044066783397380731","-0.04481733365619231","0.12792128309059536","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","Surf Scoter","species","positive_count","active_near","0.722228606264858","0.315340038349297","0.104162131100235","1.34029508142948","0.0221532183889788","1415","completed","M02_NA_positive_count","0.115689029364667","pf2_ccfcd821294d4a4907199d60","ce2_99c64bf7e9e153e825258c17","0.58397245147067656","0.28487869153552697","0.025620476098148104","1.1423244268432051","INCLUDED_PRIMARY_REPRESENTATION"
"M02","SoG","White-winged Scoter","species","detection","active_near","0.0161637368385513","0.0673426908457392","-0.115827937219098","0.1481554108962","0.810313092198908","217199","completed","M02_SoG_detection","0.882340922616589","pf2_9998fb16c88151e769fb6161","ce2_ce5540a1bb00a44b6111a558","0.020400531346290347","0.066640530077811483","-0.11021250751687837","0.15101357020945907","INCLUDED_PRIMARY_REPRESENTATION"
"M02","SoG","White-winged Scoter","species","positive_count","active_near","0.187063994930822","0.109189407108464","-0.0269472430017673","0.401075232863412","0.0867409820877264","4706","completed","M02_SoG_positive_count","0.137106713622535","pf2_14b77668b36fcb5b883340d2","ce2_6cf4492916fe2106abe63def","0.18090162989850686","0.10207331501306785","-0.019158391309717721","0.38096165110673141","INCLUDED_PRIMARY_REPRESENTATION"
"M02","WCVI","White-winged Scoter","species","detection","active_near","0.701874868804537","0.207662460957336","0.294856445328158","1.10889329228092","0.000725166325082062","8584","completed","M02_WCVI_detection","0.00187016578573795","pf2_91a7602799863c6b7e560c5a","ce2_aec2e4e50e881d12b7e649c7","0.70152837953232339","0.20117288813748246","0.30723676411695267","1.0958199949476941","INCLUDED_PRIMARY_REPRESENTATION"
"M02","WCVI","White-winged Scoter","species","positive_count","active_near","0.41973556773269","0.235218909583319","-0.0412934950506158","0.880764630515996","0.0748021857731822","701","completed","M02_WCVI_positive_count","0.157264983317774","pf2_c415098f6f092326d86b4aa9","ce2_f172dac6aa497c68bde0cd5e","0.42034519866160241","0.23331883002649026","-0.036951305105341059","0.87764170242854589","INCLUDED_PRIMARY_REPRESENTATION"
"M02","CC","White-winged Scoter","species","detection","active_near","1.60852440992315","0.819793111364763","0.00172991164821434","3.21531890819809","0.0497496579140088","861","completed","M02_CC_detection","0.11134447247421","pf2_e28aa8a93065ca93d76aa9b1","ce2_6b45b0a880c526332a9ecb96","1.3435997635072578","0.11111910791213579","1.125810314005252","1.5613892130092637","INCLUDED_PRIMARY_REPRESENTATION"
"M02","CC","White-winged Scoter","species","positive_count","active_near","8.68425650705379","18.9146307962745","-28.3884198536443","45.7569328677519","0.648303798145231","77","completed","M02_CC_positive_count","0.834521958620486","pf2_ad640f92d3d5c42f74654e10","ce2_707bbf1c27ced08f516bbed6","0.20291930664731969","1.9652237996402886","-3.6488485622086051","4.0546871755032443","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","White-winged Scoter","species","detection","active_near","1.32674001781274","0.347786470240687","0.645078536140993","2.00840149948448","0.000136286621001704","9007","completed","M02_NA_detection","0.00083475555363544","pf2_7512ad88c8966f79d2d41477","ce2_c5f69b065dcb4c1068797cf7","0.041551974717201526","0.044066783397380731","-0.04481733365619231","0.12792128309059536","INCLUDED_PRIMARY_REPRESENTATION"
"M02","NA","White-winged Scoter","species","positive_count","active_near","0.407370116394475","0.486000387204259","-0.545190642525872","1.35993087531482","0.402178713424783","788","completed","M02_NA_positive_count","0.59069998534265","pf2_ccfcd821294d4a4907199d60","ce2_e393c3012d95ba1ead6eacbd","0.25500889777788482","0.39225185824859021","-0.51379061725826247","1.0238084128140321","INCLUDED_PRIMARY_REPRESENTATION"
